room_id,day,shift,global_shift,total_room_workload,max_skill_required
r6,8,late,25,2,1
r6,8,night,26,1,1
r7,0,early,0,2,1
r7,0,late,1,3,0
r7,0,night,2,2,0
r7,1,early,3,7,2
r7,1,late,4,8,2
r7,1,night,5,4,1
r7,2,early,6,8,2
r7,2,late,7,6,1
r7,2,night,8,4,1
r7,3,early,9,10,2
r7,3,late,10,9,2
r7,3,night,11,6,1
r7,4,early,12,9,2
r7,4,late,13,9,2
r7,4,night,14,7,1
r7,5,early,15,6,2
r7,5,late,16,5,1
r7,5,night,17,4,1
r7,6,early,18,5,0
r7,6,late,19,4,1
r7,6,night,20,3,1
r7,7,early,21,2,2
r7,7,late,22,2,0
r7,7,night,23,2,1
r7,8,early,24,2,0
r7,8,late,25,2,1
r7,8,night,26,2,1
r7,9,early,27,2,1
r7,9,late,28,2,2
r7,9,night,29,1,0
r7,10,early,30,3,0
r7,10,late,31,3,0
r7,10,night,32,1,1
r8,0,early,0,6,2
r8,0,late,1,4,2
r8,0,night,2,3,0
r8,1,early,3,6,2
r8,1,late,4,3,2
r8,1,night,5,2,1
r8,2,early,6,4,2
r8,2,late,7,5,2
r8,2,night,8,2,1
r8,3,early,9,6,1
r8,3,late,10,6,2
r8,3,night,11,3,1
r8,4,early,12,8,1
r8,4,late,13,8,1
r8,4,night,14,3,1
r8,5,early,15,3,1
r8,5,late,16,2,2
r8,5,night,17,3,1
r8,6,early,18,3,0
r8,6,late,19,2,1
r8,6,night,20,1,1
r8,7,early,21,7,2
r8,7,late,22,7,2
r8,7,night,23,4,0
r8,8,early,24,9,1
r8,8,late,25,6,2
r8,8,night,26,4,1
r8,9,early,27,7,2
r8,9,late,28,8,1
r8,9,night,29,5,1
r8,10,early,30,8,2
r8,10,late,31,8,2
r8,10,night,32,3,1
r8,11,early,33,5,2
r8,11,late,34,3,2
r8,11,night,35,3,1
r8,12,early,36,5,2
r8,12,late,37,5,0
r8,12,night,38,3,1
