room_id,day,shift,global_shift,total_room_workload,max_skill_required
r3,17,early,51,8,2
r3,17,late,52,7,2
r3,17,night,53,6,1
r3,18,early,54,10,2
r3,18,late,55,8,2
r3,18,night,56,6,0
r3,19,early,57,10,2
r3,19,late,58,8,2
r3,19,night,59,7,1
r3,20,early,60,5,2
r3,20,late,61,6,2
r3,20,night,62,4,0
r4,0,early,0,5,2
r4,0,late,1,5,1
r4,0,night,2,2,1
r4,1,early,3,5,2
r4,1,late,4,4,1
r4,1,night,5,2,1
r4,2,early,6,5,2
r4,2,late,7,5,1
r4,2,night,8,4,1
r4,3,early,9,7,2
r4,3,late,10,8,2
r4,3,night,11,4,1
r4,4,early,12,7,1
r4,4,late,13,8,2
r4,4,night,14,4,0
r4,5,early,15,6,2
r4,5,late,16,8,1
r4,5,night,17,5,1
r4,6,early,18,7,1
r4,6,late,19,5,2
r4,6,night,20,5,1
r4,7,early,21,7,1
r4,7,late,22,9,2
r4,7,night,23,5,1
r4,8,early,24,7,2
r4,8,late,25,6,2
r4,8,night,26,5,1
r4,9,early,27,7,2
r4,9,late,28,8,2
r4,9,night,29,4,0
r4,10,early,30,8,2
r4,10,late,31,7,1
r4,10,night,32,5,1
r4,11,early,33,7,2
r4,11,late,34,7,2
r4,11,night,35,5,0
r4,12,early,36,5,2
r4,12,late,37,5,1
r4,12,night,38,5,1
r4,13,early,39,6,2
r4,13,late,40,7,2
r4,13,night,41,5,0
r4,14,early,42,7,1
r4,14,late,43,7,2
r4,14,night,44,5,0
r4,15,early,45,8,1
r4,15,late,46,9,2
r4,15,night,47,5,1
r4,16,early,48,8,0
r4,16,late,49,4,1
r4,16,night,50,5,1
r4,17,early,51,4,2
r4,17,late,52,8,1
r4,17,night,53,5,1
r4,18,early,54,4,2
r4,18,late,55,4,1
r4,18,night,56,3,0
r4,19,early,57,4,0
r4,19,late,58,5,1
r4,19,night,59,4,0
r4,20,early,60,3,0
r4,20,late,61,3,2
r4,20,night,62,2,0
r5,0,early,0,1,1
r5,0,late,1,3,2
r5,0,night,2,1,1
r5,1,early,3,5,2
r5,1,late,4,3,1
r5,1,night,5,3,1
r5,2,early,6,4,1
r5,2,late,7,4,2
r5,2,night,8,2,1
r5,3,early,9,5,2
r5,3,late,10,5,1
r5,3,night,11,3,0
r5,4,early,12,5,2
r5,4,late,13,3,1
r5,4,night,14,4,0
r5,5,early,15,5,2
r5,5,late,16,4,2
r5,5,night,17,4,0
r5,6,early,18,5,2
r5,6,late,19,4,1
r5,6,night,20,3,1
r5,7,early,21,4,1
r5,7,late,22,5,1
r5,7,night,23,3,1
r5,8,early,24,5,2
r5,8,late,25,5,1
r5,8,night,26,3,1
r5,9,early,27,5,1
r5,9,late,28,3,2
r5,9,night,29,4,1
r5,10,early,30,5,2
r5,10,late,31,4,2
r5,10,night,32,3,0
r5,11,early,33,6,2
r5,11,late,34,4,2
r5,11,night,35,3,1
r5,12,early,36,5,1
r5,12,late,37,6,2
r5,12,night,38,3,0
r5,13,early,39,5,2
r5,13,late,40,4,1
r5,13,night,41,3,0
r5,14,early,42,5,2
r5,14,late,43,6,2
r5,14,night,44,2,0
r5,15,early,45,4,2
r5,15,late,46,4,1
r5,15,night,47,2,1
r5,16,early,48,5,1
r5,16,late,49,5,1
r5,16,night,50,3,0
r5,17,early,51,6,1
r5,17,late,52,6,2
r5,17,night,53,3,1
r5,18,early,54,4,2
r5,18,late,55,5,0
r5,18,night,56,3,1
r5,19,early,57,6,0
r5,19,late,58,6,1
r5,19,night,59,2,0
r5,20,early,60,2,1
r5,20,late,61,2,2
r5,20,night,62,2,0
r6,2,early,6,4,1
r6,2,late,7,3,2
r6,2,night,8,3,1
r6,3,early,9,4,2
r6,3,late,10,3,2
r6,3,night,11,3,1
r6,4,early,12,4,1
r6,4,late,13,4,1
r6,4,night,14,2,0
r6,5,early,15,3,2
r6,5,late,16,4,0
r6,5,night,17,3,1
r6,6,early,18,5,2
r6,6,late,19,4,0
r6,6,night,20,3,0
r6,7,early,21,4,1
r6,7,late,22,4,1
r6,7,night,23,2,1
r6,8,early,24,4,2
r6,8,late,25,5,0
r6,8,night,26,3,0
r6,9,early,27,4,0
r6,9,late,28,4,2
r6,9,night,29,2,0
r6,10,early,30,5,2
r6,10,late,31,6,0
r6,10,night,32,4,0
r6,11,early,33,6,2
r6,11,late,34,4,1
r6,11,night,35,3,0
r6,12,early,36,5,2
r6,12,late,37,5,2
r6,12,night,38,2,0
r6,13,early,39,4,1
r6,13,late,40,4,2
r6,13,night,41,4,1
r6,14,early,42,4,2
r6,14,late,43,4,2
r6,14,night,44,4,0
r6,15,early,45,5,2
r6,15,late,46,3,0
r6,15,night,47,3,1
r6,16,early,48,3,1
r6,16,late,49,5,2
r6,16,night,50,2,0
r6,17,early,51,4,1
r6,17,late,52,4,2
r6,17,night,53,3,0
r6,18,early,54,5,1
r6,18,late,55,4,1
r6,18,night,56,2,0
r6,19,early,57,4,2
r6,19,late,58,6,2
r6,19,night,59,3,1
r7,0,early,0,3,1
r7,0,late,1,3,2
r7,0,night,2,1,0
r7,1,early,3,2,0
r7,1,late,4,3,1
r7,1,night,5,1,1
r7,2,early,6,4,2
r7,2,late,7,5,1
r7,2,night,8,3,1
r7,3,early,9,3,1
r7,3,late,10,4,2
r7,3,night,11,3,1
r7,4,early,12,3,1
r7,4,late,13,2,1
r7,4,night,14,3,1
r7,5,early,15,4,2
r7,5,late,16,5,2
r7,5,night,17,2,1
r7,6,early,18,3,1
r7,6,late,19,2,2
r7,6,night,20,2,0
r7,7,early,21,5,0
r7,7,late,22,5,2
r7,7,night,23,3,1
r7,8,early,24,5,0
r7,8,late,25,3,1
r7,8,night,26,2,1
r7,9,early,27,3,1
r7,9,late,28,4,1
r7,9,night,29,2,0
r7,10,early,30,3,0
r7,10,late,31,3,2
r7,10,night,32,1,0
r7,11,early,33,5,1
r7,11,late,34,5,0
r7,11,night,35,3,1
r7,12,early,36,6,1
r7,12,late,37,6,2
r7,12,night,38,4,1
r7,13,early,39,4,2
r7,13,late,40,3,1
r7,13,night,41,2,1
r7,14,early,42,4,1
r7,14,late,43,3,2
r7,14,night,44,2,0
r7,15,early,45,4,2
r7,15,late,46,5,2
r7,15,night,47,3,1
r7,16,early,48,4,1
r7,16,late,49,5,2
r7,16,night,50,3,1
r7,17,early,51,6,2
r7,17,late,52,5,2
r7,17,night,53,3,1
r7,18,early,54,5,1
r7,18,late,55,6,1
r7,18,night,56,3,1
r7,19,early,57,3,1
r7,19,late,58,6,2
r7,19,night,59,3,1
r7,20,early,60,3,1
r7,20,late,61,2,2
r7,20,night,62,2,0
