room_id,day,shift,global_shift,total_room_workload,max_skill_required
r02,7,night,23,6,1
r02,8,early,24,8,1
r02,8,late,25,6,2
r02,8,night,26,4,1
r02,9,early,27,6,2
r02,9,late,28,7,2
r02,9,night,29,5,1
r02,10,early,30,6,2
r02,10,late,31,7,2
r02,10,night,32,5,0
r02,11,early,33,7,1
r02,11,late,34,8,2
r02,11,night,35,5,0
r02,12,early,36,6,1
r02,12,late,37,6,2
r02,12,night,38,4,1
r02,13,early,39,6,2
r02,13,late,40,6,2
r02,13,night,41,4,1
r02,14,early,42,8,2
r02,14,late,43,6,1
r02,14,night,44,4,1
r02,15,early,45,9,2
r02,15,late,46,7,2
r02,15,night,47,5,0
r02,16,early,48,6,1
r02,16,late,49,7,1
r02,16,night,50,4,0
r02,17,early,51,7,2
r02,17,late,52,6,1
r02,17,night,53,3,1
r02,18,early,54,5,2
r02,18,late,55,7,2
r02,18,night,56,3,1
r02,19,early,57,2,2
r02,19,late,58,3,0
r02,19,night,59,1,1
r02,20,early,60,2,0
r02,20,late,61,3,1
r02,20,night,62,2,1
r03,0,early,0,2,1
r03,0,late,1,3,0
r03,0,night,2,1,0
r03,1,early,3,2,2
r03,1,late,4,3,1
r03,1,night,5,1,1
r03,2,early,6,4,2
r03,2,late,7,6,0
r03,2,night,8,3,0
r03,3,early,9,5,1
r03,3,late,10,5,2
r03,3,night,11,3,0
r03,4,early,12,5,2
r03,4,late,13,4,1
r03,4,night,14,4,0
r03,5,early,15,5,2
r03,5,late,16,4,2
r03,5,night,17,3,1
r03,6,early,18,3,2
r03,6,late,19,4,2
r03,6,night,20,4,1
r03,7,early,21,4,1
r03,7,late,22,5,2
r03,7,night,23,2,0
r03,8,early,24,4,2
r03,8,late,25,5,2
r03,8,night,26,2,0
r03,9,early,27,5,1
r03,9,late,28,5,2
r03,9,night,29,4,1
r03,10,early,30,3,2
r03,10,late,31,4,1
r03,10,night,32,2,0
r03,11,early,33,5,2
r03,11,late,34,4,2
r03,11,night,35,3,1
r03,12,early,36,2,2
r03,12,late,37,1,0
r03,12,night,38,2,1
r03,13,early,39,5,2
r03,13,late,40,5,2
r03,13,night,41,3,0
r03,14,early,42,4,1
r03,14,late,43,4,1
r03,14,night,44,2,0
r03,15,early,45,4,2
r03,15,late,46,4,1
r03,15,night,47,3,1
r03,16,early,48,4,2
r03,16,late,49,4,2
r03,16,night,50,3,0
r03,17,early,51,4,2
r03,17,late,52,5,2
r03,17,night,53,4,1
r03,18,early,54,5,2
r03,18,late,55,5,1
r03,18,night,56,4,1
r03,19,early,57,3,1
r03,19,late,58,5,1
r03,19,night,59,4,1
r04,1,early,3,5,2
r04,1,late,4,5,2
r04,1,night,5,2,1
r04,2,early,6,5,2
r04,2,late,7,5,0
r04,2,night,8,4,1
r04,3,early,9,4,2
r04,3,late,10,5,0
r04,3,night,11,3,1
r04,4,early,12,4,2
r04,4,late,13,3,1
r04,4,night,14,3,1
r04,5,early,15,4,1
r04,5,late,16,3,2
r04,5,night,17,4,1
r04,6,early,18,3,1
r04,6,late,19,3,0
r04,6,night,20,1,1
r04,7,early,21,4,2
r04,7,late,22,5,1
r04,7,night,23,2,0
r04,8,early,24,5,2
r04,8,late,25,6,1
r04,8,night,26,2,0
r04,9,early,27,5,2
r04,9,late,28,3,1
r04,9,night,29,2,0
r04,10,early,30,6,2
r04,10,late,31,5,2
r04,10,night,32,2,0
r04,11,early,33,2,0
r04,11,late,34,1,1
r04,11,night,35,2,1
r04,12,early,36,4,0
r04,12,late,37,4,2
r04,12,night,38,3,1
r04,13,early,39,5,1
r04,13,late,40,6,1
r04,13,night,41,2,0
r04,14,early,42,4,0
r04,14,late,43,6,2
r04,14,night,44,3,1
r04,15,early,45,4,1
r04,15,late,46,3,2
r04,15,night,47,3,0
r04,16,early,48,2,2
r04,16,late,49,1,1
r04,16,night,50,2,0
r04,17,early,51,5,2
r04,17,late,52,4,2
r04,17,night,53,2,0
r04,18,early,54,4,1
r04,18,late,55,5,2
r04,18,night,56,4,1
r04,19,early,57,1,1
r04,19,late,58,2,2
r04,19,night,59,1,0
r04,20,early,60,1,0
r04,20,late,61,1,2
r04,20,night,62,1,0
r05,0,early,0,1,1
r05,0,late,1,2,2
r05,0,night,2,1,1
r05,1,early,3,2,1
r05,1,late,4,1,2
r05,1,night,5,1,0
r05,2,early,6,6,2
r05,2,late,7,8,2
r05,2,night,8,5,1
r05,3,early,9,7,2
r05,3,late,10,7,1
r05,3,night,11,4,1
r05,4,early,12,7,2
r05,4,late,13,5,2
r05,4,night,14,4,1
r05,5,early,15,5,2
r05,5,late,16,5,2
r05,5,night,17,6,0
r05,6,early,18,5,2
r05,6,late,19,7,0
r05,6,night,20,3,0
r05,7,early,21,7,2
r05,7,late,22,7,2
r05,7,night,23,5,1
r05,8,early,24,8,2
r05,8,late,25,5,2
r05,8,night,26,5,1
r05,9,early,27,7,2
r05,9,late,28,6,1
r05,9,night,29,6,0
r05,10,early,30,7,2
r05,10,late,31,7,2
r05,10,night,32,5,0
r05,11,early,33,7,2
r05,11,late,34,6,2
r05,11,night,35,5,0
r05,12,early,36,6,2
r05,12,late,37,6,2
r05,12,night,38,5,1
r05,13,early,39,4,2
r05,13,late,40,6,1
r05,13,night,41,5,1
r05,14,early,42,7,1
r05,14,late,43,5,1
r05,14,night,44,4,1
r05,15,early,45,7,2
r05,15,late,46,7,2
r05,15,night,47,3,1
r05,16,early,48,6,2
r05,16,late,49,5,2
r05,16,night,50,4,1
r05,17,early,51,7,2
r05,17,late,52,5,2
r05,17,night,53,3,1
r05,18,early,54,8,2
r05,18,late,55,5,0
r05,18,night,56,5,1
r05,19,early,57,3,0
r05,19,late,58,3,1
r05,19,night,59,4,1
r05,20,early,60,2,1
r05,20,late,61,2,0
r05,20,night,62,1,0
r06,0,early,0,2,2
r06,0,late,1,2,0
r06,0,night,2,1,0
r06,1,early,3,3,1
r06,1,late,4,1,1
r06,1,night,5,1,0
r06,2,early,6,8,2
r06,2,late,7,9,2
r06,2,night,8,7,1
r06,3,early,9,9,2
r06,3,late,10,8,2
r06,3,night,11,4,0
r06,4,early,12,9,2
r06,4,late,13,6,1
r06,4,night,14,5,1
r06,5,early,15,9,2
r06,5,late,16,8,2
r06,5,night,17,6,1
r06,6,early,18,8,2
r06,6,late,19,5,2
r06,6,night,20,4,0
r06,7,early,21,7,2
r06,7,late,22,7,2
r06,7,night,23,6,1
r06,8,early,24,7,2
r06,8,late,25,8,2
r06,8,night,26,8,0
r06,9,early,27,10,2
r06,9,late,28,8,1
r06,9,night,29,6,1
r06,10,early,30,11,2
r06,10,late,31,9,2
r06,10,night,32,6,1
r06,11,early,33,11,2
r06,11,late,34,8,2
r06,11,night,35,6,0
r06,12,early,36,7,1
r06,12,late,37,10,2
r06,12,night,38,7,1
r06,13,early,39,8,2
r06,13,late,40,8,2
r06,13,night,41,6,0
r06,14,early,42,11,1
r06,14,late,43,10,2
r06,14,night,44,4,0
r06,15,early,45,10,2
r06,15,late,46,10,2
r06,15,night,47,6,1
r06,16,early,48,7,2
r06,16,late,49,9,2
r06,16,night,50,4,1
r06,17,early,51,7,1
r06,17,late,52,8,1
r06,17,night,53,8,1
r06,18,early,54,9,2
r06,18,late,55,10,2
r06,18,night,56,4,1
r06,19,early,57,9,2
r06,19,late,58,8,1
r06,19,night,59,6,1
r06,20,early,60,7,2
r06,20,late,61,10,0
r06,20,night,62,7,1
r07,0,early,0,2,1
r07,0,late,1,3,1
r07,0,night,2,1,1
r07,1,early,3,2,1
r07,1,late,4,2,1
r07,1,night,5,1,0
r07,2,early,6,4,1
r07,2,late,7,5,2
r07,2,night,8,2,1
r07,3,early,9,5,1
r07,3,late,10,5,1
r07,3,night,11,4,1
r07,4,early,12,5,2
r07,4,late,13,6,1
r07,4,night,14,2,0
r07,5,early,15,5,2
r07,5,late,16,5,2
r07,5,night,17,3,1
r07,6,early,18,6,1
r07,6,late,19,4,2
r07,6,night,20,3,1
r07,7,early,21,4,1
r07,7,late,22,3,1
r07,7,night,23,3,1
r07,8,early,24,2,1
r07,8,late,25,3,0
r07,8,night,26,1,0
r07,9,early,27,5,2
r07,9,late,28,5,0
r07,9,night,29,3,1
r07,10,early,30,5,2
r07,10,late,31,4,2
r07,10,night,32,4,1
r07,11,early,33,3,2
r07,11,late,34,3,2
r07,11,night,35,3,1
r07,12,early,36,4,2
r07,12,late,37,3,1
r07,12,night,38,3,1
r07,13,early,39,4,2
r07,13,late,40,4,1
r07,13,night,41,4,0
r07,14,early,42,4,2
r07,14,late,43,3,2
r07,14,night,44,4,1
r07,15,early,45,5,1
r07,15,late,46,5,2
r07,15,night,47,3,1
r07,16,early,48,5,2
r07,16,late,49,6,2
r07,16,night,50,3,0
r07,17,early,51,3,2
r07,17,late,52,4,0
r07,17,night,53,2,1
r07,18,early,54,2,2
r07,18,late,55,3,2
r07,18,night,56,4,0
r08,0,early,0,3,1
r08,0,late,1,2,1
r08,0,night,2,1,0
r08,1,early,3,2,0
r08,1,late,4,3,2
r08,1,night,5,1,1
r08,2,early,6,3,2
r08,2,late,7,3,0
r08,2,night,8,2,0
r08,3,early,9,2,2
r08,3,late,10,3,0
r08,3,night,11,1,1
r08,4,early,12,3,2
r08,4,late,13,3,2
r08,4,night,14,3,0
r08,5,early,15,3,1
r08,5,late,16,4,1
r08,5,night,17,3,0
r08,6,early,18,4,1
r08,6,late,19,4,0
r08,6,night,20,4,0
r08,7,early,21,4,1
r08,7,late,22,5,2
r08,7,night,23,3,1
r08,8,early,24,4,0
r08,8,late,25,4,0
r08,8,night,26,4,1
r08,9,early,27,3,1
r08,9,late,28,4,0
r08,9,night,29,2,1
r08,10,early,30,5,2
r08,10,late,31,4,2
r08,10,night,32,3,0
r08,11,early,33,5,2
r08,11,late,34,3,2
r08,11,night,35,4,0
r08,12,early,36,4,1
r08,12,late,37,6,0
r08,12,night,38,3,1
r08,13,early,39,3,2
r08,13,late,40,4,1
r08,13,night,41,4,1
r08,14,early,42,4,0
r08,14,late,43,5,2
r08,14,night,44,3,0
r08,15,early,45,5,2
r08,15,late,46,4,1
r08,15,night,47,3,1
r08,16,early,48,4,2
r08,16,late,49,5,1
r08,16,night,50,4,1
r08,17,early,51,5,1
r08,17,late,52,4,1
r08,17,night,53,3,0
r08,18,early,54,5,0
r08,18,late,55,6,2
r08,18,night,56,2,1
r08,19,early,57,3,1
r08,19,late,58,3,1
r08,19,night,59,2,0
r09,0,early,0,1,1
r09,0,late,1,3,0
r09,0,night,2,1,0
r09,1,early,3,10,2
r09,1,late,4,11,1
r09,1,night,5,5,0
r09,2,early,6,10,1
r09,2,late,7,10,1
r09,2,night,8,6,1
r09,3,early,9,10,2
r09,3,late,10,10,2
r09,3,night,11,4,0
r09,4,early,12,8,2
r09,4,late,13,9,2
r09,4,night,14,5,1
r09,5,early,15,7,2
r09,5,late,16,8,2
r09,5,night,17,5,1
r09,6,early,18,9,2
r09,6,late,19,9,2
r09,6,night,20,6,1
r09,7,early,21,11,2
r09,7,late,22,8,2
r09,7,night,23,6,0
r09,8,early,24,10,2
r09,8,late,25,7,1
r09,8,night,26,6,1
r09,9,early,27,6,1
r09,9,late,28,8,2
r09,9,night,29,5,1
r09,10,early,30,8,2
r09,10,late,31,8,2
r09,10,night,32,6,1
r09,11,early,33,11,2
r09,11,late,34,9,2
r09,11,night,35,6,1
r09,12,early,36,9,2
r09,12,late,37,10,1
r09,12,night,38,6,1
r09,13,early,39,9,2
r09,13,late,40,9,2
r09,13,night,41,5,1
r09,14,early,42,9,2
r09,14,late,43,10,1
r09,14,night,44,5,1
r09,15,early,45,7,2
r09,15,late,46,6,1
r09,15,night,47,8,1
r09,16,early,48,9,2
r09,16,late,49,11,2
r09,16,night,50,6,1
r09,17,early,51,9,2
r09,17,late,52,11,2
r09,17,night,53,6,1
r09,18,early,54,9,2
r09,18,late,55,7,0
r09,18,night,56,5,1
r09,19,early,57,1,0
r09,19,late,58,2,0
r09,19,night,59,2,1
r10,1,early,3,6,2
r10,1,late,4,4,2
r10,1,night,5,2,0
r10,2,early,6,5,2
r10,2,late,7,3,1
r10,2,night,8,3,0
r10,3,early,9,4,2
r10,3,late,10,4,2
r10,3,night,11,3,0
r10,4,early,12,6,2
r10,4,late,13,5,1
r10,4,night,14,3,0
r10,5,early,15,5,1
r10,5,late,16,4,0
r10,5,night,17,3,1
r10,6,early,18,6,2
r10,6,late,19,5,2
r10,6,night,20,4,0
r10,7,early,21,5,1
r10,7,late,22,6,1
r10,7,night,23,3,0
r10,8,early,24,4,1
r10,8,late,25,4,2
r10,8,night,26,4,1
r10,9,early,27,4,2
r10,9,late,28,5,1
r10,9,night,29,2,0
r10,10,early,30,5,2
r10,10,late,31,4,2
r10,10,night,32,3,0
r10,11,early,33,5,2
r10,11,late,34,4,2
r10,11,night,35,4,0
r10,12,early,36,4,2
r10,12,late,37,4,2
r10,12,night,38,3,0
r10,13,early,39,3,2
r10,13,late,40,3,1
r10,13,night,41,3,1
r10,14,early,42,3,1
r10,14,late,43,5,2
r10,14,night,44,3,0
r10,15,early,45,4,2
r10,15,late,46,4,0
r10,15,night,47,2,1
r10,16,early,48,5,2
r10,16,late,49,3,2
r10,16,night,50,3,1
r10,17,early,51,5,2
r10,17,late,52,5,1
r10,17,night,53,3,1
r10,18,early,54,5,1
r10,18,late,55,3,1
r10,18,night,56,4,1
r10,19,early,57,3,1
r10,19,late,58,3,1
r10,19,night,59,2,0
r10,20,early,60,1,0
r10,20,late,61,1,1
r10,20,night,62,1,1
r11,1,early,3,7,2
r11,1,late,4,6,2
r11,1,night,5,5,1
r11,2,early,6,7,2
r11,2,late,7,5,2
r11,2,night,8,3,1
r11,3,early,9,4,1
r11,3,late,10,4,2
r11,3,night,11,3,0
r11,4,early,12,7,1
r11,4,late,13,6,2
r11,4,night,14,5,1
r11,5,early,15,7,2
r11,5,late,16,7,1
r11,5,night,17,3,1
r11,6,early,18,6,2
r11,6,late,19,5,2
r11,6,night,20,5,1
r11,7,early,21,7,2
r11,7,late,22,7,2
r11,7,night,23,5,1
r11,8,early,24,7,2
r11,8,late,25,5,1
r11,8,night,26,4,1
r11,9,early,27,6,1
r11,9,late,28,7,2
r11,9,night,29,4,1
r11,10,early,30,7,2
r11,10,late,31,7,1
r11,10,night,32,6,1
r11,11,early,33,6,1
r11,11,late,34,8,1
r11,11,night,35,3,1
r11,12,early,36,7,2
r11,12,late,37,7,2
r11,12,night,38,4,1
r11,13,early,39,6,1
r11,13,late,40,4,1
r11,13,night,41,3,1
r11,14,early,42,6,2
r11,14,late,43,8,2
r11,14,night,44,4,1
r11,15,early,45,4,2
r11,15,late,46,6,2
r11,15,night,47,4,0
r11,16,early,48,6,2
r11,16,late,49,5,1
r11,16,night,50,4,1
r11,17,early,51,9,1
r11,17,late,52,5,1
r11,17,night,53,5,1
r11,18,early,54,5,2
r11,18,late,55,6,1
r11,18,night,56,3,1
r11,19,early,57,3,0
r11,19,late,58,1,1
r11,19,night,59,1,0
r12,0,early,0,2,0
r12,0,late,1,2,0
r12,0,night,2,1,1
r12,1,early,3,9,2
r12,1,late,4,7,1
r12,1,night,5,5,1
r12,2,early,6,7,2
r12,2,late,7,7,2
r12,2,night,8,3,1
r12,3,early,9,8,1
r12,3,late,10,7,2
r12,3,night,11,4,1
r12,4,early,12,6,2
r12,4,late,13,6,0
r12,4,night,14,5,1
r12,5,early,15,8,2
r12,5,late,16,7,2
r12,5,night,17,4,1
r12,6,early,18,8,1
r12,6,late,19,7,2
r12,6,night,20,3,1
r12,7,early,21,8,2
r12,7,late,22,5,2
r12,7,night,23,5,0
r12,8,early,24,6,2
r12,8,late,25,6,2
r12,8,night,26,4,1
r12,9,early,27,8,2
r12,9,late,28,9,2
r12,9,night,29,4,0
r12,10,early,30,7,1
r12,10,late,31,5,2
r12,10,night,32,6,0
r12,11,early,33,6,2
r12,11,late,34,8,2
r12,11,night,35,5,1
r12,12,early,36,7,1
r12,12,late,37,6,2
r12,12,night,38,4,0
r12,13,early,39,4,2
r12,13,late,40,6,2
r12,13,night,41,5,1
r12,14,early,42,8,1
r12,14,late,43,5,2
r12,14,night,44,5,1
r12,15,early,45,7,2
r12,15,late,46,6,1
r12,15,night,47,5,0
r12,16,early,48,7,1
r12,16,late,49,7,2
r12,16,night,50,5,0
r12,17,early,51,7,1
r12,17,late,52,7,2
r12,17,night,53,4,1
r12,18,early,54,7,1
r12,18,late,55,6,2
r12,18,night,56,5,1
r12,19,early,57,2,2
r12,19,late,58,2,1
r12,19,night,59,2,0
r12,20,early,60,2,1
r12,20,late,61,1,1
r12,20,night,62,1,0
r13,1,early,3,9,2
r13,1,late,4,8,2
r13,1,night,5,5,1
r13,2,early,6,8,2
r13,2,late,7,11,2
r13,2,night,8,6,0
r13,3,early,9,9,2
r13,3,late,10,8,2
r13,3,night,11,7,1
r13,4,early,12,10,2
r13,4,late,13,10,1
r13,4,night,14,6,1
r13,5,early,15,9,1
r13,5,late,16,9,1
r13,5,night,17,6,1
r13,6,early,18,10,2
r13,6,late,19,9,2
r13,6,night,20,8,1
r13,7,early,21,9,2
r13,7,late,22,6,1
r13,7,night,23,6,1
r13,8,early,24,8,0
r13,8,late,25,10,2
r13,8,night,26,5,1
r13,9,early,27,11,1
r13,9,late,28,9,0
r13,9,night,29,7,1
r13,10,early,30,8,2
r13,10,late,31,11,2
r13,10,night,32,6,1
r13,11,early,33,10,2
r13,11,late,34,8,2
r13,11,night,35,7,1
r13,12,early,36,8,2
r13,12,late,37,11,2
r13,12,night,38,5,1
r13,13,early,39,7,2
r13,13,late,40,8,2
r13,13,night,41,6,0
r13,14,early,42,9,2
r13,14,late,43,10,2
r13,14,night,44,5,1
r13,15,early,45,9,2
r13,15,late,46,7,2
r13,15,night,47,5,1
r13,16,early,48,8,1
r13,16,late,49,7,2
r13,16,night,50,5,1
r13,17,early,51,7,2
r13,17,late,52,10,2
r13,17,night,53,7,0
r13,18,early,54,5,2
r13,18,late,55,8,2
r13,18,night,56,5,1
r13,19,early,57,2,2
r13,19,late,58,3,0
r13,19,night,59,1,0
r13,20,early,60,2,1
r13,20,late,61,1,2
r13,20,night,62,2,1
r14,1,early,3,5,2
r14,1,late,4,4,1
r14,1,night,5,4,0
r14,2,early,6,4,1
r14,2,late,7,4,1
r14,2,night,8,2,1
r14,3,early,9,4,2
r14,3,late,10,5,2
r14,3,night,11,3,1
r14,4,early,12,4,0
r14,4,late,13,3,2
r14,4,night,14,2,1
r14,5,early,15,6,2
r14,5,late,16,6,2
r14,5,night,17,3,1
r14,6,early,18,5,0
r14,6,late,19,6,2
r14,6,night,20,4,1
r14,7,early,21,4,2
r14,7,late,22,6,1
r14,7,night,23,4,0
r14,8,early,24,5,0
r14,8,late,25,5,0
r14,8,night,26,3,1
r14,9,early,27,3,2
r14,9,late,28,3,2
r14,9,night,29,3,1
r14,10,early,30,6,2
r14,10,late,31,3,0
r14,10,night,32,3,0
r14,11,early,33,5,2
r14,11,late,34,4,2
r14,11,night,35,3,0
r14,12,early,36,6,0
r14,12,late,37,3,0
r14,12,night,38,4,0
r14,13,early,39,6,0
r14,13,late,40,6,1
r14,13,night,41,3,0
r14,14,early,42,4,1
r14,14,late,43,4,1
r14,14,night,44,4,1
r14,15,early,45,4,2
r14,15,late,46,6,0
r14,15,night,47,3,0
r14,16,early,48,3,2
r14,16,late,49,4,2
r14,16,night,50,2,0
r14,17,early,51,3,0
r14,17,late,52,3,2
r14,17,night,53,4,1
r14,18,early,54,2,1
r14,18,late,55,3,2
r14,18,night,56,1,0
r14,19,early,57,3,1
r14,19,late,58,2,1
r14,19,night,59,2,1
r14,20,early,60,1,0
r14,20,late,61,1,2
r14,20,night,62,1,0
r15,1,early,3,4,0
r15,1,late,4,6,2
r15,1,night,5,2,1
r15,2,early,6,10,2
r15,2,late,7,9,2
r15,2,night,8,5,1
r15,3,early,9,7,2
r15,3,late,10,7,1
r15,3,night,11,6,0
r15,4,early,12,11,2
r15,4,late,13,10,2
r15,4,night,14,6,0
r15,5,early,15,6,2
r15,5,late,16,7,2
r15,5,night,17,6,0
r15,6,early,18,10,2
r15,6,late,19,9,2
r15,6,night,20,7,1
r15,7,early,21,9,2
r15,7,late,22,10,1
r15,7,night,23,5,1
r15,8,early,24,9,2
r15,8,late,25,8,2
r15,8,night,26,5,1
r15,9,early,27,8,2
r15,9,late,28,9,2
r15,9,night,29,6,1
r15,10,early,30,9,2
r15,10,late,31,8,2
r15,10,night,32,5,1
r15,11,early,33,8,2
r15,11,late,34,10,2
r15,11,night,35,5,1
r15,12,early,36,9,2
r15,12,late,37,8,2
r15,12,night,38,6,1
r15,13,early,39,9,2
r15,13,late,40,7,2
r15,13,night,41,8,1
r15,14,early,42,11,1
r15,14,late,43,10,2
r15,14,night,44,6,1
r15,15,early,45,10,2
r15,15,late,46,8,2
r15,15,night,47,5,1
r15,16,early,48,10,1
r15,16,late,49,7,1
r15,16,night,50,6,0
r15,17,early,51,10,2
r15,17,late,52,9,2
r15,17,night,53,5,1
r15,18,early,54,9,2
r15,18,late,55,10,2
r15,18,night,56,7,1
r15,19,early,57,10,2
r15,19,late,58,8,2
r15,19,night,59,7,1
r15,20,early,60,5,2
r15,20,late,61,4,2
r15,20,night,62,2,1
r16,0,early,0,2,1
r16,0,late,1,1,1
r16,0,night,2,1,0
r16,1,early,3,5,2
r16,1,late,4,6,2
r16,1,night,5,3,1
r16,2,early,6,8,2
r16,2,late,7,7,2
r16,2,night,8,4,1
r16,3,early,9,9,2
r16,3,late,10,6,1
r16,3,night,11,4,0
r16,4,early,12,6,2
r16,4,late,13,5,1
r16,4,night,14,5,1
r16,5,early,15,9,2
r16,5,late,16,7,2
r16,5,night,17,4,0
r16,6,early,18,6,2
r16,6,late,19,5,2
r16,6,night,20,4,1
r16,7,early,21,6,2
r16,7,late,22,5,2
r16,7,night,23,5,1
r16,8,early,24,7,1
r16,8,late,25,8,2
r16,8,night,26,5,1
r16,9,early,27,8,2
r16,9,late,28,5,2
r16,9,night,29,4,1
r16,10,early,30,6,2
r16,10,late,31,8,1
r16,10,night,32,6,1
r16,11,early,33,7,2
r16,11,late,34,7,1
r16,11,night,35,4,0
r16,12,early,36,7,1
r16,12,late,37,6,2
r16,12,night,38,5,1
r16,13,early,39,9,2
r16,13,late,40,6,0
r16,13,night,41,5,1
r16,14,early,42,6,2
r16,14,late,43,6,2
r16,14,night,44,4,1
r16,15,early,45,8,1
r16,15,late,46,6,1
r16,15,night,47,6,1
r16,16,early,48,5,2
r16,16,late,49,5,1
r16,16,night,50,6,1
r16,17,early,51,7,2
r16,17,late,52,7,2
r16,17,night,53,3,0
r16,18,early,54,7,1
r16,18,late,55,6,2
r16,18,night,56,4,1
r16,19,early,57,3,1
r16,19,late,58,5,1
r16,19,night,59,3,1
r16,20,early,60,3,1
r16,20,late,61,2,2
r16,20,night,62,1,1
r17,0,early,0,1,1
r17,0,late,1,3,1
r17,0,night,2,1,0
r17,1,early,3,6,2
r17,1,late,4,3,2
r17,1,night,5,3,0
r17,2,early,6,5,1
r17,2,late,7,4,0
r17,2,night,8,4,0
r17,3,early,9,4,2
r17,3,late,10,4,1
r17,3,night,11,2,0
r17,4,early,12,5,1
r17,4,late,13,4,0
r17,4,night,14,2,1
r17,5,early,15,3,2
r17,5,late,16,6,1
r17,5,night,17,3,1
r17,6,early,18,5,1
r17,6,late,19,5,2
r17,6,night,20,4,1
r17,7,early,21,6,1
r17,7,late,22,4,2
r17,7,night,23,4,1
r17,8,early,24,4,1
r17,8,late,25,5,1
r17,8,night,26,3,1
r17,9,early,27,5,2
r17,9,late,28,6,2
r17,9,night,29,2,0
r17,10,early,30,3,1
r17,10,late,31,6,2
r17,10,night,32,4,1
r17,11,early,33,4,1
r17,11,late,34,6,2
r17,11,night,35,3,0
r17,12,early,36,5,1
r17,12,late,37,3,2
r17,12,night,38,3,0
r17,13,early,39,4,2
