nurse_id,skill_level,day,shift,global_shift,max_load
n007,0,8,night,26,10
n007,0,9,night,29,10
n007,0,10,night,32,10
n007,0,11,night,35,10
n007,0,12,night,38,10
n007,0,14,early,42,10
n007,0,15,night,47,10
n007,0,16,night,50,10
n007,0,18,early,54,10
n007,0,19,early,57,10
n007,0,20,early,60,10
n007,0,21,early,63,10
n007,0,22,late,67,10
n007,0,23,night,71,10
n007,0,24,night,74,10
n007,0,25,night,77,10
n007,0,27,late,82,10
n008,1,0,night,2,12
n008,1,1,night,5,12
n008,1,3,early,9,12
n008,1,4,late,13,12
n008,1,5,late,16,12
n008,1,6,late,19,12
n008,1,7,night,23,12
n008,1,8,night,26,12
n008,1,9,night,29,12
n008,1,10,night,32,12
n008,1,12,early,36,12
n008,1,13,late,40,12
n008,1,14,late,43,12
n008,1,16,early,48,12
n008,1,17,late,52,12
n008,1,18,late,55,12
n008,1,19,late,58,12
n008,1,20,late,61,12
n008,1,21,late,64,12
n008,1,22,night,68,12
n008,1,23,night,71,12
n008,1,24,night,74,12
n008,1,26,late,79,12
n008,1,27,late,82,12
n009,0,0,late,1,10
n009,0,1,night,5,10
n009,0,3,early,9,10
n009,0,4,early,12,10
n009,0,5,early,15,10
n009,0,6,late,19,10
n009,0,7,late,22,10
n009,0,8,late,25,10
n009,0,9,night,29,10
n009,0,10,night,32,10
n009,0,11,night,35,10
n009,0,12,night,38,10
n009,0,13,night,41,10
n009,0,14,night,44,10
n009,0,15,night,47,10
n009,0,17,early,51,10
n009,0,18,early,54,10
n009,0,19,early,57,10
n009,0,20,late,61,10
n009,0,22,early,66,10
n009,0,23,early,69,10
n009,0,24,early,72,10
n009,0,25,early,75,10
n009,0,26,early,78,10
n009,0,27,late,82,10
n010,0,0,late,1,10
n010,0,1,late,4,10
n010,0,2,night,8,10
n010,0,4,night,14,10
n010,0,6,early,18,10
n010,0,7,late,22,10
n010,0,8,late,25,10
n010,0,9,night,29,10
n010,0,10,night,32,10
n010,0,11,night,35,10
n010,0,12,night,38,10
n010,0,13,night,41,10
n010,0,14,night,44,10
n010,0,16,early,48,10
n010,0,17,early,51,10
n010,0,18,late,55,10
n010,0,19,night,59,10
n010,0,20,night,62,10
n010,0,21,night,65,10
n010,0,23,early,69,10
n010,0,24,early,72,10
n010,0,25,early,75,10
n010,0,26,night,80,10
n011,1,0,late,1,12
n011,1,1,night,5,12
n011,1,2,night,8,12
n011,1,4,early,12,12
n011,1,5,late,16,12
n011,1,6,late,19,12
n011,1,7,night,23,12
n011,1,8,night,26,12
n011,1,10,early,30,12
n011,1,11,early,33,12
n011,1,12,late,37,12
n011,1,14,early,42,12
n011,1,15,early,45,12
n011,1,16,early,48,12
n011,1,17,early,51,12
n011,1,18,late,55,12
n011,1,19,late,58,12
n011,1,20,night,62,12
n011,1,21,night,65,12
n011,1,23,early,69,12
n011,1,24,early,72,12
n011,1,25,early,75,12
n011,1,26,late,79,12
n011,1,27,night,83,12
n012,0,0,night,2,10
n012,0,2,early,6,10
n012,0,4,early,12,10
n012,0,5,early,15,10
n012,0,6,late,19,10
n012,0,7,night,23,10
n012,0,8,night,26,10
n012,0,9,night,29,10
n012,0,10,night,32,10
n012,0,12,early,36,10
n012,0,13,early,39,10
n012,0,14,night,44,10
n012,0,16,early,48,10
n012,0,17,early,51,10
n012,0,18,early,54,10
n012,0,19,early,57,10
n012,0,20,night,62,10
n012,0,21,night,65,10
n012,0,23,early,69,10
n012,0,25,night,77,10
n012,0,26,night,80,10
n012,0,27,night,83,10
n013,2,0,late,1,5
n013,2,1,night,5,15
n013,2,2,night,8,15
n013,2,3,night,11,15
n013,2,4,night,14,5
n013,2,6,early,18,15
n013,2,7,early,21,15
n013,2,8,early,24,5
n013,2,9,late,28,15
n013,2,10,late,31,15
n013,2,11,late,34,15
n013,2,12,late,37,15
n013,2,14,early,42,15
n013,2,15,late,46,15
n013,2,16,late,49,15
n013,2,17,night,53,15
n013,2,19,night,59,15
n013,2,20,night,62,5
n013,2,22,early,66,15
n013,2,23,early,69,15
n013,2,24,late,73,15
n013,2,25,night,77,5
n013,2,26,night,80,15
n014,0,0,late,1,10
n014,0,2,late,7,10
n014,0,3,night,11,10
n014,0,4,night,14,10
n014,0,5,night,17,10
n014,0,7,early,21,10
n014,0,8,early,24,10
n014,0,9,early,27,10
n014,0,10,early,30,10
n014,0,11,late,34,10
n014,0,12,late,37,10
n014,0,13,late,40,10
n014,0,14,late,43,10
n014,0,15,late,46,10
n014,0,16,late,49,10
n014,0,18,early,54,10
n014,0,19,late,58,10
n014,0,20,late,61,10
n014,0,21,late,64,10
n014,0,22,night,68,10
n014,0,23,night,71,10
n014,0,25,early,75,10
n014,0,26,late,79,10
n014,0,27,night,83,10
n015,2,0,night,2,15
n015,2,2,early,6,15
n015,2,3,early,9,15
n015,2,4,early,12,15
n015,2,5,early,15,5
n015,2,6,early,18,5
n015,2,8,early,24,15
n015,2,9,early,27,15
n015,2,10,late,31,15
n015,2,11,late,34,15
n015,2,12,late,37,15
n015,2,13,late,40,15
n015,2,15,early,45,15
n015,2,16,night,50,15
n015,2,18,early,54,15
n015,2,19,early,57,15
n015,2,20,early,60,5
n015,2,21,early,63,15
n015,2,22,early,66,15
n015,2,23,early,69,15
n015,2,24,late,73,15
n015,2,25,late,76,15
n015,2,26,late,79,15
n015,2,27,late,82,15
n016,2,0,night,2,15
n016,2,1,night,5,15
n016,2,2,night,8,15
n016,2,3,night,11,15
n016,2,4,night,14,5
n016,2,5,night,17,15
n016,2,6,night,20,15
n016,2,8,early,24,15
n016,2,9,early,27,15
n016,2,10,early,30,5
n016,2,11,early,33,15
n016,2,12,late,37,15
n016,2,13,late,40,15
n016,2,14,night,44,15
n016,2,16,late,49,15
n016,2,18,night,56,15
n016,2,20,early,60,15
n016,2,21,early,63,15
n016,2,22,early,66,15
n016,2,23,night,71,15
n016,2,25,night,77,15
n016,2,27,early,81,15
n017,0,0,night,2,10
n017,0,2,late,7,10
n017,0,3,night,11,10
n017,0,5,night,17,10
n017,0,7,early,21,10
n017,0,8,early,24,10
n017,0,9,early,27,10
n017,0,10,early,30,10
n017,0,11,early,33,10
n017,0,12,early,36,10
n017,0,13,night,41,10
n017,0,15,late,46,10
n017,0,16,late,49,10
n017,0,18,early,54,10
n017,0,19,late,58,10
n017,0,20,late,61,10
n017,0,21,late,64,10
n017,0,22,late,67,10
n017,0,23,night,71,10
n017,0,24,night,74,10
n017,0,25,night,77,10
n017,0,26,night,80,10
n018,0,0,night,2,10
n018,0,1,night,5,10
n018,0,2,night,8,10
n018,0,3,night,11,10
n018,0,4,night,14,10
n018,0,6,late,19,10
n018,0,7,late,22,10
n018,0,9,late,28,10
n018,0,10,late,31,10
n018,0,11,night,35,10
n018,0,12,night,38,10
n018,0,13,night,41,10
n018,0,15,early,45,10
n018,0,16,late,49,10
n018,0,17,late,52,10
n018,0,18,late,55,10
n018,0,20,early,60,10
n018,0,21,night,65,10
n018,0,23,early,69,10
n018,0,24,late,73,10
n018,0,25,late,76,10
n018,0,26,late,79,10
n018,0,27,late,82,10
n019,0,0,night,2,10
n019,0,2,early,6,10
n019,0,3,early,9,10
n019,0,4,early,12,10
n019,0,5,late,16,10
n019,0,7,early,21,10
n019,0,8,early,24,10
n019,0,9,early,27,10
n019,0,10,early,30,10
n019,0,11,early,33,10
n019,0,12,early,36,10
n019,0,13,late,40,10
n019,0,14,late,43,10
n019,0,15,late,46,10
n019,0,16,late,49,10
n019,0,17,night,53,10
n019,0,18,night,56,10
n019,0,20,late,61,10
n019,0,21,late,64,10
n019,0,22,late,67,10
n019,0,23,late,70,10
n019,0,24,late,73,10
n019,0,25,late,76,10
n019,0,27,early,81,10
n020,0,0,early,0,10
n020,0,1,early,3,10
n020,0,2,early,6,10
n020,0,3,early,9,10
n020,0,4,early,12,10
n020,0,5,late,16,10
n020,0,6,late,19,10
n020,0,7,late,22,10
n020,0,9,early,27,10
n020,0,10,early,30,10
n020,0,11,early,33,10
n020,0,12,late,37,10
n020,0,13,late,40,10
n020,0,14,late,43,10
n020,0,15,night,47,10
n020,0,16,night,50,10
n020,0,18,late,55,10
n020,0,19,night,59,10
n020,0,20,night,62,10
n020,0,22,early,66,10
n020,0,23,late,70,10
n020,0,24,late,73,10
n020,0,25,late,76,10
n020,0,26,night,80,10
n020,0,27,night,83,10
n021,1,1,early,3,12
n021,1,2,late,7,12
n021,1,4,early,12,12
n021,1,5,early,15,12
n021,1,6,late,19,12
n021,1,7,late,22,12
n021,1,9,early,27,12
n021,1,10,early,30,12
n021,1,11,night,35,12
n021,1,12,night,38,12
n021,1,13,night,41,12
n021,1,14,night,44,12
n021,1,15,night,47,12
n021,1,16,night,50,12
n021,1,18,early,54,12
n021,1,19,late,58,12
n021,1,20,night,62,12
n021,1,22,early,66,12
n021,1,23,early,69,12
n021,1,24,early,72,12
n021,1,25,early,75,12
n021,1,26,early,78,12
n021,1,27,late,82,12
n022,0,0,early,0,10
n022,0,1,early,3,10
n022,0,2,early,6,10
n022,0,3,early,9,10
n022,0,4,early,12,10
n022,0,5,early,15,10
n022,0,6,early,18,10
n022,0,7,late,22,10
n022,0,8,night,26,10
n022,0,9,night,29,10
n022,0,10,night,32,10
n022,0,11,night,35,10
n022,0,13,early,39,10
n022,0,14,early,42,10
n022,0,15,late,46,10
n022,0,16,late,49,10
n022,0,17,night,53,10
n022,0,18,night,56,10
n022,0,20,early,60,10
n022,0,21,early,63,10
n022,0,22,early,66,10
n022,0,23,early,69,10
n022,0,24,late,73,10
n022,0,25,night,77,10
n022,0,27,early,81,10
n023,0,0,early,0,10
n023,0,1,late,4,10
n023,0,3,early,9,10
n023,0,4,early,12,10
n023,0,5,early,15,10
n023,0,6,early,18,10
n023,0,7,early,21,10
n023,0,8,early,24,10
n023,0,9,early,27,10
n023,0,10,early,30,10
n023,0,11,early,33,10
n023,0,12,early,36,10
n023,0,13,early,39,10
n023,0,14,early,42,10
n023,0,15,late,46,10
n023,0,16,night,50,10
n023,0,18,early,54,10
n023,0,19,early,57,10
n023,0,20,night,62,10
n023,0,22,late,67,10
n023,0,23,late,70,10
n023,0,24,late,73,10
n023,0,25,late,76,10
n023,0,26,late,79,10
n023,0,27,late,82,10
n024,2,0,early,0,15
n024,2,1,early,3,5
n024,2,2,early,6,15
n024,2,3,early,9,5
n024,2,4,early,12,5
n024,2,5,early,15,15
n024,2,6,late,19,5
n024,2,7,night,23,15
n024,2,9,late,28,5
n024,2,10,late,31,15
n024,2,11,late,34,15
n024,2,12,night,38,5
n024,2,13,night,41,15
n024,2,15,early,45,15
n024,2,16,early,48,15
n024,2,17,late,52,15
n024,2,19,early,57,15
n024,2,20,late,61,15
n024,2,22,late,67,15
n024,2,23,night,71,15
n024,2,24,night,74,5
n024,2,26,early,78,15
n024,2,27,early,81,15
n025,2,0,early,0,15
n025,2,1,late,4,15
n025,2,2,late,7,15
n025,2,3,night,11,15
n025,2,5,late,16,5
n025,2,6,late,19,5
n025,2,7,late,22,15
n025,2,8,night,26,5
n025,2,10,early,30,15
n025,2,11,early,33,15
n025,2,12,early,36,5
n025,2,13,early,39,15
n025,2,15,early,45,5
n025,2,16,early,48,15
n025,2,17,early,51,15
n025,2,18,early,54,15
n025,2,19,early,57,5
n025,2,20,early,60,15
n025,2,21,early,63,15
n025,2,22,late,67,5
n025,2,23,night,71,15
n025,2,25,early,75,5
n025,2,26,late,79,15
n025,2,27,late,82,15
n026,1,0,early,0,12
n026,1,1,late,4,12
n026,1,3,early,9,12
n026,1,4,early,12,12
n026,1,5,early,15,12
n026,1,6,late,19,12
n026,1,7,late,22,12
n026,1,8,late,25,12
n026,1,9,night,29,12
n026,1,11,early,33,12
n026,1,12,early,36,12
n026,1,13,night,41,12
n026,1,15,early,45,12
n026,1,16,early,48,12
n026,1,17,early,51,12
n026,1,18,late,55,12
n026,1,19,late,58,12
n026,1,21,early,63,12
n026,1,22,night,68,12
n026,1,24,early,72,12
n026,1,26,early,78,12
n026,1,27,early,81,12
n027,0,1,early,3,10
n027,0,2,night,8,10
n027,0,4,late,13,10
n027,0,5,night,17,10
n027,0,6,night,20,10
n027,0,10,early,30,10
n027,0,11,late,34,10
n027,0,12,night,38,10
n027,0,14,early,42,10
n027,0,15,late,46,10
n027,0,16,late,49,10
n027,0,17,late,52,10
n027,0,18,night,56,10
n027,0,20,early,60,10
n027,0,21,early,63,10
n027,0,22,late,67,10
n027,0,23,late,70,10
n027,0,24,night,74,10
n027,0,26,early,78,10
n027,0,27,night,83,10
n028,1,0,early,0,12
n028,1,1,early,3,12
n028,1,3,early,9,12
n028,1,4,late,13,12
n028,1,5,late,16,12
n028,1,6,night,20,12
n028,1,8,early,24,12
n028,1,9,late,28,12
n028,1,11,late,34,12
n028,1,12,night,38,12
n028,1,14,early,42,12
n028,1,15,night,47,12
n028,1,16,night,50,12
n028,1,17,night,53,12
n028,1,18,night,56,12
n028,1,19,night,59,12
n028,1,21,late,64,12
n028,1,22,late,67,12
n028,1,23,late,70,12
n028,1,24,night,74,12
n028,1,26,early,78,12
n028,1,27,early,81,12
n029,2,1,early,3,5
n029,2,2,late,7,15
n029,2,4,late,13,15
n029,2,5,night,17,15
n029,2,6,night,20,15
n029,2,7,night,23,15
n029,2,8,night,26,5
n029,2,10,late,31,15
n029,2,11,night,35,5
n029,2,12,night,38,5
n029,2,14,early,42,5
n029,2,15,early,45,15
n029,2,17,early,51,5
n029,2,19,early,57,15
n029,2,21,late,64,15
n029,2,23,late,70,15
n029,2,24,late,73,15
n029,2,25,late,76,5
n029,2,26,night,80,5
n030,2,0,early,0,5
n030,2,1,late,4,15
n030,2,3,late,10,5
n030,2,4,night,14,5
n030,2,5,night,17,15
n030,2,6,night,20,5
n030,2,8,late,25,15
n030,2,10,late,31,15
n030,2,11,night,35,15
n030,2,12,night,38,15
n030,2,14,early,42,15
n030,2,15,early,45,5
n030,2,17,early,51,15
n030,2,18,early,54,5
n030,2,19,early,57,5
n030,2,20,early,60,5
n030,2,21,late,64,15
n030,2,22,late,67,5
n030,2,23,late,70,15
n030,2,24,late,73,5
n030,2,26,early,78,5
n030,2,27,early,81,15
n031,1,0,early,0,12
n031,1,1,early,3,12
n031,1,2,early,6,12
n031,1,3,late,10,12
n031,1,4,night,14,12
n031,1,6,early,18,12
n031,1,7,early,21,12
n031,1,8,late,25,12
n031,1,9,late,28,12
n031,1,10,night,32,12
n031,1,11,night,35,12
n031,1,13,early,39,12
n031,1,14,late,43,12
n031,1,15,late,46,12
n031,1,17,early,51,12
n031,1,18,early,54,12
n031,1,19,early,57,12
n031,1,21,late,64,12
n031,1,23,late,70,12
n031,1,24,late,73,12
n031,1,26,early,78,12
n032,0,1,early,3,10
n032,0,2,late,7,10
n032,0,3,late,10,10
n032,0,4,late,13,10
n032,0,6,early,18,10
n032,0,7,early,21,10
n032,0,8,late,25,10
n032,0,10,late,31,10
n032,0,11,late,34,10
n032,0,13,early,39,10
n032,0,14,late,43,10
n032,0,15,night,47,10
n032,0,17,early,51,10
n032,0,18,late,55,10
n032,0,20,early,60,10
n032,0,21,late,64,10
n032,0,22,night,68,10
n032,0,24,early,72,10
n032,0,25,early,75,10
n032,0,26,early,78,10
n032,0,27,late,82,10
n033,0,1,early,3,10
n033,0,2,early,6,10
n033,0,3,late,10,10
n033,0,4,late,13,10
n033,0,5,late,16,10
n033,0,6,night,20,10
n033,0,8,late,25,10
n033,0,10,night,32,10
n033,0,12,early,36,10
n033,0,13,early,39,10
n033,0,14,late,43,10
n033,0,15,night,47,10
n033,0,17,late,52,10
n033,0,19,early,57,10
n033,0,20,early,60,10
n033,0,21,night,65,10
n033,0,23,late,70,10
n033,0,24,night,74,10
n033,0,26,late,79,10
n033,0,27,late,82,10
n034,1,0,early,0,12
n034,1,1,early,3,12
n034,1,3,late,10,12
n034,1,5,early,15,12
n034,1,6,early,18,12
n034,1,8,late,25,12
n034,1,9,late,28,12
n034,1,11,late,34,12
n034,1,13,early,39,12
n034,1,14,late,43,12
n034,1,15,night,47,12
n034,1,17,late,52,12
n034,1,19,early,57,12
n034,1,20,early,60,12
n034,1,21,night,65,12
n034,1,22,night,68,12
n034,1,24,early,72,12
n034,1,26,late,79,12
n034,1,27,night,83,12
n035,2,0,early,0,15
n035,2,1,night,5,15
n035,2,3,late,10,5
n035,2,4,late,13,15
n035,2,6,early,18,15
n035,2,7,early,21,15
n035,2,8,late,25,15
n035,2,12,early,36,5
n035,2,13,late,40,5
n035,2,14,late,43,5
n035,2,16,early,48,5
n035,2,17,late,52,15
n035,2,18,late,55,15
n035,2,19,late,58,15
n035,2,21,night,65,15
n035,2,22,night,68,15
n035,2,24,early,72,15
n035,2,26,night,80,15
n036,0,2,early,6,10
n036,0,5,early,15,10
n036,0,7,early,21,10
n036,0,8,late,25,10
n036,0,9,late,28,10
n036,0,12,early,36,10
n036,0,13,early,39,10
n036,0,14,late,43,10
n036,0,16,early,48,10
n036,0,17,night,53,10
n036,0,19,late,58,10
n036,0,20,late,61,10
n036,0,22,late,67,10
n036,0,23,late,70,10
n036,0,25,early,75,10
n037,0,1,early,3,10
n037,0,3,late,10,10
n037,0,5,early,15,10
n037,0,6,early,18,10
n037,0,7,late,22,10
n037,0,8,night,26,10
n037,0,12,early,36,10
n037,0,13,early,39,10
n037,0,15,early,45,10
n037,0,17,night,53,10
n037,0,19,late,58,10
n037,0,22,late,67,10
n037,0,25,early,75,10
n038,0,1,early,3,10
n038,0,3,late,10,10
n038,0,5,early,15,10
n038,0,6,early,18,10
n038,0,7,early,21,10
n038,0,8,night,26,10
n038,0,13,early,39,10
n038,0,15,early,45,10
n038,0,17,night,53,10
n038,0,19,late,58,10
n038,0,20,late,61,10
n038,0,22,late,67,10
n038,0,25,early,75,10
n039,1,2,early,6,12
n039,1,3,late,10,12
n039,1,7,late,22,12
n039,1,9,late,28,12
n039,1,13,late,40,12
n039,1,16,early,48,12
n039,1,20,early,60,12
n039,1,23,late,70,12
n039,1,25,late,76,12
n040,2,9,late,28,15
n040,2,13,late,40,15
n040,2,20,late,61,5
n040,2,25,late,76,15
n041,0,20,late,61,10
n041,0,25,late,76,10
n042,0,25,late,76,10
n043,2,25,late,76,15
