nurse_id,skill_level,day,shift,global_shift,max_load
n042,2,12,late,37,5
n042,2,13,late,40,15
n043,0,0,early,0,10
n043,0,1,early,3,10
n043,0,2,early,6,10
n043,0,3,early,9,10
n043,0,4,late,13,10
n043,0,5,late,16,10
n043,0,7,late,22,10
n043,0,9,early,27,10
n043,0,11,early,33,10
n043,0,12,early,36,10
n044,2,0,early,0,15
n044,2,1,early,3,15
n044,2,2,early,6,15
n044,2,3,early,9,5
n044,2,4,early,12,5
n044,2,5,early,15,15
n044,2,6,early,18,5
n044,2,7,early,21,15
n044,2,8,night,26,15
n044,2,10,early,30,15
n044,2,11,late,34,15
n044,2,13,early,39,15
n045,0,1,early,3,10
n045,0,3,late,10,10
n045,0,4,night,14,10
n045,0,7,night,23,10
n045,0,9,early,27,10
n045,0,10,early,30,10
n045,0,11,early,33,10
n045,0,12,early,36,10
n045,0,13,early,39,10
n046,1,0,early,0,12
n046,1,2,early,6,12
n046,1,3,late,10,12
n046,1,4,late,13,12
n046,1,5,night,17,12
n046,1,7,early,21,12
n046,1,8,early,24,12
n046,1,10,early,30,12
n046,1,12,early,36,12
n047,2,0,early,0,5
n047,2,1,late,4,15
n047,2,2,late,7,15
n047,2,3,late,10,15
n047,2,4,night,14,15
n047,2,6,early,18,15
n047,2,7,early,21,15
n047,2,8,late,25,15
n047,2,10,early,30,5
n047,2,11,early,33,5
n047,2,13,early,39,15
n048,0,1,late,4,10
n048,0,4,early,12,10
n048,0,5,night,17,10
n048,0,7,early,21,10
n048,0,8,early,24,10
n048,0,10,early,30,10
n048,0,12,early,36,10
n048,0,13,early,39,10
n049,0,1,late,4,10
n049,0,4,early,12,10
n049,0,5,night,17,10
n049,0,7,early,21,10
n049,0,8,early,24,10
n049,0,10,early,30,10
n049,0,11,early,33,10
n049,0,13,early,39,10
n050,0,1,late,4,10
n050,0,4,early,12,10
n050,0,5,night,17,10
n050,0,7,late,22,10
n050,0,8,late,25,10
n050,0,11,early,33,10
n050,0,13,early,39,10
n051,0,1,late,4,10
n051,0,4,late,13,10
n051,0,6,early,18,10
n051,0,7,late,22,10
n051,0,8,late,25,10
n051,0,11,early,33,10
n051,0,12,early,36,10
n051,0,13,early,39,10
n052,0,1,early,3,10
n052,0,2,late,7,10
n052,0,4,late,13,10
n052,0,5,night,17,10
n052,0,11,early,33,10
n052,0,12,early,36,10
n053,2,1,early,3,15
n053,2,2,late,7,15
n053,2,4,late,13,5
n053,2,6,early,18,15
n053,2,11,early,33,15
n053,2,12,early,36,15
n054,2,1,early,3,15
n054,2,2,late,7,15
n054,2,4,late,13,15
n054,2,6,early,18,5
n054,2,12,early,36,15
n055,1,1,early,3,12
n055,1,4,night,14,12
n055,1,6,early,18,12
n056,0,1,early,3,10
