nurse_id,skill_level,day,shift,global_shift,max_load
n006,2,9,night,29,15
n006,2,10,night,32,5
n006,2,11,night,35,15
n006,2,13,early,39,5
n007,2,1,early,3,15
n007,2,2,early,6,5
n007,2,3,early,9,5
n007,2,4,late,13,5
n007,2,5,night,17,15
n007,2,6,night,20,15
n007,2,8,early,24,15
n007,2,9,early,27,5
n007,2,10,early,30,5
n007,2,11,late,34,15
n007,2,12,late,37,15
n007,2,13,late,40,5
n008,1,0,late,1,12
n008,1,1,late,4,12
n008,1,2,night,8,12
n008,1,4,early,12,12
n008,1,5,late,16,12
n008,1,6,night,20,12
n008,1,8,early,24,12
n008,1,9,early,27,12
n008,1,10,night,32,12
n008,1,11,night,35,12
n008,1,13,early,39,12
n009,1,0,early,0,12
n009,1,1,early,3,12
n009,1,2,early,6,12
n009,1,3,late,10,12
n009,1,5,early,15,12
n009,1,6,late,19,12
n009,1,7,late,22,12
n009,1,8,night,26,12
n009,1,9,night,29,12
n009,1,10,night,32,12
n009,1,11,night,35,12
n009,1,13,late,40,12
n010,1,0,early,0,12
n010,1,1,early,3,12
n010,1,2,early,6,12
n010,1,4,early,12,12
n010,1,5,early,15,12
n010,1,6,late,19,12
n010,1,7,night,23,12
n010,1,8,night,26,12
n010,1,10,early,30,12
n010,1,11,early,33,12
n010,1,12,early,36,12
n010,1,13,early,39,12
n011,1,0,night,2,12
n011,1,2,late,7,12
n011,1,4,early,12,12
n011,1,5,early,15,12
n011,1,6,early,18,12
n011,1,8,early,24,12
n011,1,9,night,29,12
n011,1,11,early,33,12
n011,1,12,night,38,12
n012,2,0,late,1,5
n012,2,1,late,4,15
n012,2,2,late,7,5
n012,2,3,night,11,5
n012,2,4,night,14,5
n012,2,6,early,18,15
n012,2,7,late,22,15
n012,2,8,late,25,15
n012,2,10,early,30,5
n012,2,11,early,33,15
n012,2,12,early,36,5
n012,2,13,early,39,15
n013,0,0,late,1,10
n013,0,2,early,6,10
n013,0,3,late,10,10
n013,0,4,late,13,10
n013,0,5,night,17,10
n013,0,7,early,21,10
n013,0,8,early,24,10
n013,0,9,early,27,10
n013,0,10,early,30,10
n013,0,11,night,35,10
n013,0,13,night,41,10
n014,0,0,late,1,10
n014,0,1,late,4,10
n014,0,2,late,7,10
n014,0,3,night,11,10
n014,0,5,early,15,10
n014,0,6,early,18,10
n014,0,7,late,22,10
n014,0,8,night,26,10
n014,0,9,night,29,10
n014,0,10,night,32,10
n014,0,11,night,35,10
n014,0,13,early,39,10
n015,0,0,early,0,10
n015,0,1,night,5,10
n015,0,3,early,9,10
n015,0,4,night,14,10
n015,0,5,night,17,10
n015,0,7,early,21,10
n015,0,8,early,24,10
n015,0,9,early,27,10
n015,0,10,early,30,10
n015,0,11,night,35,10
n015,0,13,late,40,10
n016,1,0,night,2,12
n016,1,1,night,5,12
n016,1,2,night,8,12
n016,1,4,late,13,12
n016,1,5,night,17,12
n016,1,6,night,20,12
n016,1,7,night,23,12
n016,1,8,night,26,12
n016,1,9,night,29,12
n016,1,10,night,32,12
n016,1,12,early,36,12
n016,1,13,night,41,12
n017,0,0,night,2,10
n017,0,2,early,6,10
n017,0,3,early,9,10
n017,0,4,late,13,10
n017,0,5,late,16,10
n017,0,6,late,19,10
n017,0,7,night,23,10
n017,0,8,night,26,10
n017,0,10,late,31,10
n017,0,11,late,34,10
n017,0,13,early,39,10
n018,1,0,late,1,12
n018,1,1,night,5,12
n018,1,3,early,9,12
n018,1,4,early,12,12
n018,1,5,early,15,12
n018,1,6,early,18,12
n018,1,7,early,21,12
n018,1,8,early,24,12
n018,1,9,late,28,12
n018,1,10,night,32,12
n018,1,12,early,36,12
n018,1,13,early,39,12
n019,0,0,night,2,10
n019,0,1,night,5,10
n019,0,2,night,8,10
n019,0,3,night,11,10
n019,0,5,late,16,10
n019,0,6,night,20,10
n019,0,7,night,23,10
n019,0,8,night,26,10
n019,0,9,night,29,10
n019,0,10,night,32,10
n019,0,12,early,36,10
n019,0,13,early,39,10
n020,1,0,late,1,12
n020,1,1,late,4,12
n020,1,2,late,7,12
n020,1,3,late,10,12
n020,1,4,late,13,12
n020,1,5,late,16,12
n020,1,6,late,19,12
n020,1,7,late,22,12
n020,1,8,late,25,12
n020,1,9,late,28,12
n020,1,11,night,35,12
n020,1,12,night,38,12
n020,1,13,night,41,12
n021,2,0,late,1,5
n021,2,2,early,6,5
n021,2,3,night,11,15
n021,2,4,night,14,5
n021,2,5,night,17,15
n021,2,6,night,20,15
n021,2,8,early,24,5
n021,2,9,early,27,15
n021,2,10,late,31,15
n021,2,11,late,34,15
n021,2,12,late,37,5
n021,2,13,late,40,5
n022,2,0,late,1,15
n022,2,1,late,4,15
n022,2,2,late,7,15
n022,2,3,late,10,5
n022,2,4,late,13,15
n022,2,6,early,18,5
n022,2,7,late,22,15
n022,2,9,early,27,15
n022,2,10,early,30,5
n022,2,11,late,34,15
n022,2,12,night,38,15
n022,2,13,night,41,15
n023,1,0,night,2,12
n023,1,1,night,5,12
n023,1,2,night,8,12
n023,1,3,night,11,12
n023,1,4,night,14,12
n023,1,5,night,17,12
n023,1,7,early,21,12
n023,1,8,early,24,12
n023,1,9,late,28,12
n023,1,10,late,31,12
n023,1,11,late,34,12
n023,1,13,night,41,12
n024,2,0,late,1,15
n024,2,1,late,4,15
n024,2,2,night,8,5
n024,2,3,night,11,5
n024,2,4,night,14,15
n024,2,5,night,17,15
n024,2,7,late,22,15
n024,2,8,late,25,15
n024,2,9,late,28,15
n024,2,11,early,33,15
n024,2,12,early,36,5
n024,2,13,early,39,15
n025,1,0,late,1,12
n025,1,2,early,6,12
n025,1,3,early,9,12
n025,1,4,early,12,12
n025,1,5,late,16,12
n025,1,6,night,20,12
n025,1,7,night,23,12
n025,1,9,early,27,12
n025,1,10,night,32,12
n025,1,12,late,37,12
n025,1,13,late,40,12
n026,1,0,early,0,12
n026,1,1,early,3,12
n026,1,2,late,7,12
n026,1,3,late,10,12
n026,1,4,late,13,12
n026,1,6,early,18,12
n026,1,7,early,21,12
n026,1,8,early,24,12
n026,1,9,early,27,12
n026,1,10,early,30,12
n026,1,11,early,33,12
n026,1,12,late,37,12
n026,1,13,late,40,12
n027,2,0,late,1,15
n027,2,1,late,4,15
n027,2,2,late,7,15
n027,2,5,early,15,15
n027,2,7,early,21,15
n027,2,9,early,27,15
n027,2,10,early,30,5
n027,2,11,early,33,15
n027,2,13,late,40,15
n028,0,0,early,0,10
n028,0,1,night,5,10
n028,0,3,early,9,10
n028,0,4,early,12,10
n028,0,5,early,15,10
n028,0,6,early,18,10
n028,0,7,early,21,10
n028,0,8,early,24,10
n028,0,9,early,27,10
n028,0,10,early,30,10
n028,0,11,late,34,10
n028,0,12,late,37,10
n029,2,1,early,3,15
n029,2,2,early,6,15
n029,2,3,night,11,15
n029,2,4,night,14,15
n029,2,6,early,18,15
n029,2,7,night,23,15
n029,2,8,night,26,15
n029,2,10,late,31,5
n029,2,11,late,34,5
n029,2,12,late,37,5
n030,1,0,late,1,12
n030,1,1,late,4,12
n030,1,2,night,8,12
n030,1,3,night,11,12
n030,1,5,late,16,12
n030,1,7,early,21,12
n030,1,8,night,26,12
n030,1,9,night,29,12
n030,1,10,night,32,12
n030,1,11,night,35,12
n030,1,13,early,39,12
n031,0,0,night,2,10
n031,0,1,night,5,10
n031,0,2,night,8,10
n031,0,4,night,14,10
n031,0,6,early,18,10
n031,0,7,early,21,10
n031,0,8,night,26,10
n031,0,10,early,30,10
n031,0,11,early,33,10
n031,0,12,late,37,10
n031,0,13,late,40,10
n032,1,0,night,2,12
n032,1,1,night,5,12
n032,1,2,night,8,12
n032,1,3,night,11,12
n032,1,5,early,15,12
n032,1,6,early,18,12
n032,1,7,late,22,12
n032,1,8,late,25,12
n032,1,9,night,29,12
n032,1,11,early,33,12
n032,1,12,early,36,12
n032,1,13,early,39,12
n033,2,0,night,2,5
n033,2,1,night,5,15
n033,2,2,night,8,15
n033,2,3,night,11,15
n033,2,5,late,16,5
n033,2,6,late,19,15
n033,2,7,night,23,5
n033,2,9,early,27,15
n033,2,10,early,30,15
n033,2,11,early,33,5
n033,2,12,night,38,5
n033,2,13,night,41,15
n034,2,0,night,2,5
n034,2,1,night,5,15
n034,2,3,early,9,5
n034,2,4,early,12,15
n034,2,5,early,15,15
n034,2,6,early,18,15
n034,2,7,early,21,5
n034,2,8,early,24,5
n034,2,9,early,27,15
n034,2,10,early,30,5
n034,2,11,early,33,15
n034,2,12,early,36,5
n034,2,13,late,40,15
n035,0,0,night,2,10
n035,0,2,early,6,10
n035,0,3,early,9,10
n035,0,4,late,13,10
n035,0,5,night,17,10
n035,0,6,night,20,10
n035,0,7,night,23,10
n035,0,9,late,28,10
n035,0,10,late,31,10
n035,0,11,late,34,10
n035,0,13,early,39,10
n036,1,0,night,2,12
n036,1,2,early,6,12
n036,1,3,early,9,12
n036,1,4,early,12,12
n036,1,5,early,15,12
n036,1,6,early,18,12
n036,1,7,early,21,12
n036,1,8,early,24,12
n036,1,9,late,28,12
n036,1,10,night,32,12
n036,1,12,late,37,12
n036,1,13,night,41,12
n037,0,1,early,3,10
n037,0,2,early,6,10
n037,0,3,late,10,10
n037,0,4,late,13,10
n037,0,6,early,18,10
n037,0,7,early,21,10
n037,0,8,early,24,10
n037,0,9,late,28,10
n037,0,10,late,31,10
n037,0,11,late,34,10
n037,0,12,late,37,10
n037,0,13,late,40,10
n038,0,0,early,0,10
n038,0,1,late,4,10
n038,0,2,late,7,10
n038,0,3,late,10,10
n038,0,4,late,13,10
n038,0,5,late,16,10
n038,0,7,early,21,10
n038,0,8,late,25,10
n038,0,9,late,28,10
n038,0,10,late,31,10
n038,0,11,late,34,10
n038,0,12,late,37,10
n039,2,0,early,0,15
n039,2,1,early,3,15
n039,2,2,early,6,5
n039,2,3,early,9,15
n039,2,4,late,13,5
n039,2,5,night,17,5
n039,2,7,late,22,15
n039,2,9,late,28,15
n039,2,10,late,31,5
n039,2,11,late,34,15
n039,2,12,late,37,5
n040,1,0,early,0,12
n040,1,1,late,4,12
n040,1,2,late,7,12
n040,1,3,late,10,12
n040,1,5,early,15,12
n040,1,6,late,19,12
n040,1,8,early,24,12
n040,1,9,late,28,12
n040,1,11,late,34,12
n040,1,12,late,37,12
n040,1,13,late,40,12
n041,1,1,early,3,12
n041,1,2,late,7,12
n041,1,3,night,11,12
n041,1,4,night,14,12
n041,1,6,late,19,12
n041,1,8,early,24,12
n041,1,9,late,28,12
n041,1,11,late,34,12
n041,1,12,late,37,12
n041,1,13,late,40,12
n042,0,1,early,3,10
n042,0,2,late,7,10
n042,0,3,late,10,10
n042,0,4,late,13,10
n042,0,5,late,16,10
n042,0,6,night,20,10
n042,0,8,early,24,10
n042,0,10,early,30,10
n042,0,12,early,36,10
n042,0,13,night,41,10
n043,0,1,early,3,10
n043,0,2,late,7,10
n043,0,3,late,10,10
n043,0,4,late,13,10
n043,0,6,late,19,10
n043,0,8,late,25,10
n043,0,10,early,30,10
n043,0,11,late,34,10
n043,0,13,early,39,10
n044,0,0,early,0,10
n044,0,1,early,3,10
n044,0,2,early,6,10
n044,0,3,early,9,10
n044,0,4,late,13,10
n044,0,5,late,16,10
n044,0,6,late,19,10
n044,0,7,late,22,10
n044,0,8,late,25,10
n044,0,10,early,30,10
n044,0,11,night,35,10
n044,0,12,night,38,10
n044,0,13,night,41,10
n045,2,0,early,0,15
n045,2,2,early,6,15
n045,2,3,early,9,15
n045,2,4,early,12,15
n045,2,5,late,16,15
n045,2,6,late,19,5
n045,2,7,late,22,15
n045,2,8,late,25,15
n045,2,10,early,30,5
n045,2,11,late,34,15
n045,2,12,late,37,15
n046,0,0,early,0,10
n046,0,1,late,4,10
n046,0,3,early,9,10
n046,0,4,early,12,10
n046,0,5,early,15,10
n046,0,6,late,19,10
n046,0,8,late,25,10
n046,0,9,late,28,10
n046,0,10,late,31,10
n046,0,11,night,35,10
n046,0,12,night,38,10
n047,0,1,early,3,10
n047,0,2,late,7,10
n047,0,3,late,10,10
n047,0,4,late,13,10
n047,0,5,late,16,10
n047,0,6,late,19,10
n047,0,7,late,22,10
n047,0,8,late,25,10
n047,0,9,late,28,10
n047,0,10,late,31,10
n047,0,12,early,36,10
n047,0,13,late,40,10
n048,2,0,early,0,15
n048,2,2,early,6,5
n048,2,3,early,9,15
n048,2,4,night,14,15
n048,2,6,late,19,5
n048,2,7,late,22,15
n048,2,9,late,28,15
n048,2,10,late,31,15
n048,2,12,night,38,15
n049,1,0,early,0,12
n049,1,1,early,3,12
n049,1,2,early,6,12
n049,1,3,early,9,12
n049,1,5,late,16,12
n049,1,6,night,20,12
n049,1,8,late,25,12
n049,1,10,early,30,12
n049,1,11,night,35,12
n049,1,13,early,39,12
n050,2,0,early,0,15
n050,2,2,late,7,15
n050,2,4,early,12,15
n050,2,6,night,20,15
n050,2,10,early,30,5
n050,2,12,early,36,5
n051,0,1,early,3,10
n051,0,3,late,10,10
n051,0,4,night,14,10
n051,0,7,early,21,10
n051,0,10,late,31,10
n051,0,12,early,36,10
n051,0,13,late,40,10
n052,0,3,late,10,10
n052,0,4,night,14,10
n052,0,7,early,21,10
n052,0,10,late,31,10
n052,0,12,early,36,10
n052,0,13,late,40,10
n053,0,3,late,10,10
n053,0,10,late,31,10
n053,0,12,early,36,10
n054,2,3,late,10,15
n054,2,10,late,31,5
n054,2,12,early,36,5
n055,0,10,late,31,10
n055,0,12,early,36,10
n056,0,10,late,31,10
n056,0,12,early,36,10
n057,0,10,late,31,10
n057,0,12,night,38,10
n058,0,12,night,38,10
n059,1,12,night,38,12
