nurse_id,skill_level,day,shift,global_shift,max_load
n13,2,12,early,36,15
n13,2,13,late,40,15
n13,2,14,night,44,5
n13,2,16,early,48,15
n13,2,17,night,53,5
n13,2,18,night,56,15
n13,2,19,night,59,15
n13,2,20,night,62,5
n14,0,0,early,0,10
n14,0,1,early,3,10
n14,0,2,early,6,10
n14,0,4,early,12,10
n14,0,5,early,15,10
n14,0,7,early,21,10
n14,0,8,late,25,10
n14,0,9,night,29,10
n14,0,10,night,32,10
n14,0,12,early,36,10
n14,0,14,early,42,10
n14,0,15,late,46,10
n14,0,18,early,54,10
n14,0,19,night,59,10
n15,0,1,early,3,10
n15,0,2,early,6,10
n15,0,4,early,12,10
n15,0,5,late,16,10
n15,0,7,late,22,10
n15,0,8,late,25,10
n15,0,9,late,28,10
n15,0,10,late,31,10
n15,0,12,late,37,10
n15,0,14,late,43,10
n15,0,15,late,46,10
n15,0,16,night,50,10
n15,0,18,early,54,10
n15,0,19,night,59,10
n16,1,1,early,3,12
n16,1,2,early,6,12
n16,1,3,early,9,12
n16,1,4,early,12,12
n16,1,5,late,16,12
n16,1,6,late,19,12
n16,1,7,late,22,12
n16,1,8,late,25,12
n16,1,9,late,28,12
n16,1,11,early,33,12
n16,1,12,late,37,12
n16,1,14,late,43,12
n16,1,16,early,48,12
n16,1,18,late,55,12
n16,1,20,early,60,12
n17,2,1,early,3,15
n17,2,2,night,8,15
n17,2,4,early,12,15
n17,2,6,early,18,15
n17,2,8,night,26,15
n17,2,10,early,30,15
n17,2,11,late,34,15
n17,2,14,late,43,15
n17,2,16,late,49,5
n17,2,18,late,55,15
n17,2,20,early,60,5
n18,2,1,early,3,15
n18,2,2,night,8,15
n18,2,5,early,15,15
n18,2,6,late,19,5
n18,2,7,late,22,15
n18,2,9,early,27,15
n18,2,10,late,31,15
n18,2,11,late,34,15
n18,2,12,late,37,15
n18,2,14,night,44,15
n18,2,16,late,49,15
n18,2,18,night,56,5
n18,2,20,early,60,15
n19,1,0,early,0,12
n19,1,5,early,15,12
n19,1,6,late,19,12
n19,1,11,early,33,12
n19,1,12,late,37,12
n19,1,15,late,46,12
n19,1,16,night,50,12
n19,1,18,night,56,12
n19,1,20,early,60,12
n20,2,0,early,0,15
n20,2,5,early,15,5
n20,2,7,late,22,15
n20,2,11,early,33,15
n20,2,12,late,37,15
n20,2,15,late,46,15
n20,2,16,night,50,5
n20,2,18,night,56,15
n20,2,20,late,61,15
n21,0,7,late,22,10
n21,0,16,night,50,10
n22,2,17,early,51,5
n23,0,17,early,51,10
n24,2,17,early,51,15
