room_id,day,shift,global_shift,total_room_workload,max_skill_required
r7,1,early,3,5,2
r7,1,late,4,3,2
r7,1,night,5,3,1
r7,2,early,6,5,1
r7,2,late,7,4,2
r7,2,night,8,4,0
r7,3,early,9,4,2
r7,3,late,10,4,1
r7,3,night,11,2,1
r7,4,early,12,5,1
r7,4,late,13,6,0
r7,4,night,14,3,1
r7,5,early,15,5,2
r7,5,late,16,3,2
r7,5,night,17,3,0
r7,6,early,18,6,2
r7,6,late,19,3,2
r7,6,night,20,4,1
r7,7,early,21,5,0
r7,7,late,22,6,2
r7,7,night,23,3,1
r7,8,early,24,1,0
r7,8,late,25,1,2
r7,8,night,26,2,0
r7,9,early,27,5,2
r7,9,late,28,6,1
r7,9,night,29,2,1
r7,10,early,30,3,2
r7,10,late,31,4,1
r7,10,night,32,3,1
r7,11,early,33,4,2
r7,11,late,34,4,1
r7,11,night,35,3,1
r7,12,early,36,5,2
r7,12,late,37,4,2
r7,12,night,38,3,1
r7,13,early,39,5,0
r7,13,late,40,5,2
r7,13,night,41,4,1
r7,14,early,42,4,2
r7,14,late,43,5,2
r7,14,night,44,4,1
r7,15,early,45,5,2
r7,15,late,46,4,2
r7,15,night,47,2,1
r7,16,early,48,5,2
r7,16,late,49,5,2
r7,16,night,50,2,1
r7,17,early,51,3,1
r7,17,late,52,1,0
r7,17,night,53,1,0
r7,18,early,54,2,1
r7,18,late,55,3,1
r7,18,night,56,1,0
r8,0,early,0,2,1
r8,0,late,1,2,1
r8,0,night,2,1,0
r8,1,early,3,5,1
r8,1,late,4,5,2
r8,1,night,5,2,1
r8,2,early,6,5,2
r8,2,late,7,5,2
r8,2,night,8,2,1
r8,3,early,9,4,2
r8,3,late,10,5,2
r8,3,night,11,2,1
r8,4,early,12,4,2
r8,4,late,13,5,2
r8,4,night,14,3,1
r8,5,early,15,6,1
r8,5,late,16,4,2
r8,5,night,17,2,0
r8,6,early,18,4,2
r8,6,late,19,4,1
r8,6,night,20,3,1
r8,7,early,21,4,2
r8,7,late,22,5,1
r8,7,night,23,2,1
r8,8,early,24,4,2
r8,8,late,25,3,2
r8,8,night,26,3,0
r8,9,early,27,4,0
r8,9,late,28,3,1
r8,9,night,29,3,1
r8,10,early,30,4,2
r8,10,late,31,3,0
r8,10,night,32,2,1
r8,11,early,33,5,2
r8,11,late,34,4,1
r8,11,night,35,2,1
r8,12,early,36,4,0
r8,12,late,37,3,2
r8,12,night,38,2,1
r8,13,early,39,2,1
r8,13,late,40,3,0
r8,13,night,41,2,0
r8,14,early,42,3,2
r8,14,late,43,2,2
r8,14,night,44,2,0
r8,15,early,45,2,0
r8,15,late,46,3,2
r8,15,night,47,1,0
r8,16,early,48,3,0
r8,16,late,49,2,2
r8,16,night,50,2,0
r9,1,early,3,7,1
r9,1,late,4,7,2
r9,1,night,5,5,1
r9,2,early,6,6,2
r9,2,late,7,6,1
r9,2,night,8,6,1
r9,3,early,9,6,2
r9,3,late,10,6,1
r9,3,night,11,3,0
r9,4,early,12,2,0
r9,4,late,13,3,0
r9,4,night,14,2,0
r9,5,early,15,7,2
r9,5,late,16,7,1
r9,5,night,17,4,1
r9,6,early,18,6,2
r9,6,late,19,8,2
r9,6,night,20,5,1
r9,7,early,21,8,1
r9,7,late,22,5,1
r9,7,night,23,4,1
r9,8,early,24,6,1
r9,8,late,25,6,2
r9,8,night,26,4,0
r9,9,early,27,7,2
r9,9,late,28,5,1
r9,9,night,29,4,1
r9,10,early,30,8,2
r9,10,late,31,8,2
r9,10,night,32,6,0
r9,11,early,33,7,2
r9,11,late,34,5,2
r9,11,night,35,4,0
r9,12,early,36,9,2
r9,12,late,37,6,2
r9,12,night,38,5,1
r9,13,early,39,4,1
r9,13,late,40,5,1
r9,13,night,41,3,0
r9,14,early,42,6,0
r9,14,late,43,4,2
r9,14,night,44,3,1
r9,15,early,45,6,2
r9,15,late,46,4,1
r9,15,night,47,2,1
r9,16,early,48,3,0
r9,16,late,49,2,0
r9,16,night,50,2,1
r9,17,early,51,2,1
r9,17,late,52,2,1
r9,17,night,53,2,0
r9,18,early,54,1,1
r9,18,late,55,3,1
r9,18,night,56,1,0
