nurse_id,skill_level,day,shift,global_shift,max_load
n008,2,10,night,32,15
n008,2,11,night,35,15
n008,2,12,night,38,15
n008,2,13,night,41,15
n008,2,14,night,44,15
n008,2,16,night,50,15
n008,2,18,late,55,15
n008,2,19,late,58,5
n008,2,20,late,61,5
n009,1,0,late,1,12
n009,1,1,late,4,12
n009,1,2,late,7,12
n009,1,3,late,10,12
n009,1,4,late,13,12
n009,1,5,night,17,12
n009,1,6,night,20,12
n009,1,7,night,23,12
n009,1,8,night,26,12
n009,1,9,night,29,12
n009,1,10,night,32,12
n009,1,11,night,35,12
n009,1,13,early,39,12
n009,1,14,night,44,12
n009,1,15,night,47,12
n009,1,16,night,50,12
n009,1,18,early,54,12
n009,1,19,early,57,12
n009,1,20,early,60,12
n010,1,0,night,2,12
n010,1,2,early,6,12
n010,1,4,early,12,12
n010,1,5,early,15,12
n010,1,6,early,18,12
n010,1,7,early,21,12
n010,1,8,early,24,12
n010,1,9,early,27,12
n010,1,10,early,30,12
n010,1,11,early,33,12
n010,1,12,early,36,12
n010,1,13,night,41,12
n010,1,14,night,44,12
n010,1,17,late,52,12
n010,1,18,late,55,12
n010,1,19,late,58,12
n010,1,20,late,61,12
n011,1,0,late,1,12
n011,1,1,night,5,12
n011,1,2,night,8,12
n011,1,3,night,11,12
n011,1,5,late,16,12
n011,1,6,night,20,12
n011,1,8,early,24,12
n011,1,9,early,27,12
n011,1,10,early,30,12
n011,1,11,early,33,12
n011,1,12,early,36,12
n011,1,13,early,39,12
n011,1,14,early,42,12
n011,1,15,early,45,12
n011,1,16,night,50,12
n011,1,17,night,53,12
n011,1,19,early,57,12
n011,1,20,early,60,12
n012,2,0,night,2,15
n012,2,1,night,5,15
n012,2,2,night,8,15
n012,2,3,night,11,5
n012,2,4,night,14,15
n012,2,5,night,17,15
n012,2,6,night,20,15
n012,2,8,early,24,15
n012,2,9,early,27,15
n012,2,10,late,31,5
n012,2,11,late,34,15
n012,2,12,late,37,15
n012,2,13,night,41,15
n012,2,14,night,44,15
n012,2,16,early,48,15
n012,2,17,night,53,15
n012,2,18,night,56,15
n012,2,19,night,59,15
n012,2,20,night,62,15
n013,0,0,night,2,10
n013,0,1,night,5,10
n013,0,3,late,10,10
n013,0,5,early,15,10
n013,0,6,night,20,10
n013,0,8,early,24,10
n013,0,9,late,28,10
n013,0,10,late,31,10
n013,0,12,late,37,10
n013,0,13,late,40,10
n013,0,14,night,44,10
n013,0,15,night,47,10
n013,0,16,night,50,10
n013,0,17,night,53,10
n013,0,18,night,56,10
n013,0,20,early,60,10
n014,0,0,night,2,10
n014,0,1,night,5,10
n014,0,3,night,11,10
n014,0,4,night,14,10
n014,0,5,night,17,10
n014,0,7,early,21,10
n014,0,8,late,25,10
n014,0,9,late,28,10
n014,0,10,late,31,10
n014,0,11,night,35,10
n014,0,13,early,39,10
n014,0,14,night,44,10
n014,0,16,early,48,10
n014,0,17,late,52,10
n014,0,18,late,55,10
n014,0,19,late,58,10
n014,0,20,night,62,10
n015,2,0,night,2,15
n015,2,1,night,5,5
n015,2,3,late,10,15
n015,2,4,late,13,15
n015,2,5,late,16,15
n015,2,6,late,19,5
n015,2,7,late,22,15
n015,2,9,early,27,15
n015,2,10,late,31,15
n015,2,11,late,34,15
n015,2,12,night,38,5
n015,2,14,early,42,15
n015,2,15,early,45,15
n015,2,16,early,48,15
n015,2,17,early,51,15
n015,2,18,early,54,5
n015,2,19,early,57,15
n015,2,20,late,61,15
n016,2,0,night,2,5
n016,2,1,night,5,15
n016,2,2,night,8,15
n016,2,4,early,12,5
n016,2,5,late,16,5
n016,2,6,late,19,5
n016,2,7,late,22,15
n016,2,8,late,25,15
n016,2,9,late,28,15
n016,2,10,late,31,5
n016,2,11,late,34,5
n016,2,12,late,37,15
n016,2,13,night,41,15
n016,2,14,night,44,15
n016,2,16,late,49,5
n016,2,17,late,52,15
n016,2,18,late,55,15
n016,2,19,late,58,15
n016,2,20,night,62,15
n017,1,0,night,2,12
n017,1,1,night,5,12
n017,1,2,night,8,12
n017,1,4,early,12,12
n017,1,5,late,16,12
n017,1,6,night,20,12
n017,1,8,late,25,12
n017,1,10,night,32,12
n017,1,11,night,35,12
n017,1,13,early,39,12
n017,1,14,early,42,12
n017,1,15,early,45,12
n017,1,16,late,49,12
n017,1,17,late,52,12
n017,1,18,late,55,12
n017,1,19,late,58,12
n017,1,20,late,61,12
n018,2,0,late,1,15
n018,2,1,late,4,15
n018,2,2,late,7,15
n018,2,4,early,12,5
n018,2,5,early,15,15
n018,2,6,early,18,5
n018,2,7,early,21,15
n018,2,8,early,24,5
n018,2,9,late,28,5
n018,2,10,night,32,5
n018,2,11,night,35,15
n018,2,12,night,38,15
n018,2,13,night,41,15
n018,2,14,night,44,15
n018,2,15,night,47,15
n018,2,16,night,50,15
n018,2,19,early,57,15
n018,2,20,late,61,15
n019,2,0,late,1,15
n019,2,1,late,4,15
n019,2,2,late,7,5
n019,2,3,night,11,5
n019,2,4,night,14,5
n019,2,6,early,18,15
n019,2,7,early,21,15
n019,2,8,early,24,15
n019,2,9,late,28,5
n019,2,10,night,32,15
n019,2,11,night,35,5
n019,2,13,early,39,15
n019,2,14,early,42,15
n019,2,15,late,46,15
n019,2,16,late,49,5
n019,2,18,early,54,15
n019,2,19,early,57,15
n019,2,20,early,60,15
n020,0,1,early,3,10
n020,0,2,late,7,10
n020,0,3,late,10,10
n020,0,4,late,13,10
n020,0,5,late,16,10
n020,0,6,night,20,10
n020,0,7,night,23,10
n020,0,8,night,26,10
n020,0,10,late,31,10
n020,0,11,late,34,10
n020,0,12,late,37,10
n020,0,14,early,42,10
n020,0,15,night,47,10
n020,0,16,night,50,10
n020,0,17,night,53,10
n020,0,18,night,56,10
n020,0,20,early,60,10
n021,1,0,night,2,12
n021,1,2,early,6,12
n021,1,3,early,9,12
n021,1,4,early,12,12
n021,1,5,early,15,12
n021,1,6,late,19,12
n021,1,8,early,24,12
n021,1,9,early,27,12
n021,1,10,early,30,12
n021,1,11,late,34,12
n021,1,12,late,37,12
n021,1,13,late,40,12
n021,1,14,late,43,12
n021,1,15,night,47,12
n021,1,16,night,50,12
n021,1,17,night,53,12
n021,1,18,night,56,12
n021,1,20,late,61,12
n022,2,0,late,1,15
n022,2,1,late,4,15
n022,2,2,late,7,15
n022,2,3,late,10,15
n022,2,4,late,13,5
n022,2,5,late,16,15
n022,2,6,late,19,15
n022,2,7,night,23,5
n022,2,9,early,27,15
n022,2,10,early,30,15
n022,2,11,early,33,15
n022,2,12,early,36,15
n022,2,13,early,39,15
n022,2,14,early,42,5
n022,2,15,early,45,5
n022,2,16,late,49,15
n022,2,17,late,52,15
n022,2,18,night,56,15
n022,2,19,night,59,15
n022,2,20,night,62,15
n023,1,1,early,3,12
n023,1,2,late,7,12
n023,1,3,late,10,12
n023,1,4,late,13,12
n023,1,5,late,16,12
n023,1,6,late,19,12
n023,1,8,late,25,12
n023,1,9,late,28,12
n023,1,10,late,31,12
n023,1,11,night,35,12
n023,1,12,night,38,12
n023,1,14,late,43,12
n023,1,15,late,46,12
n023,1,16,late,49,12
n023,1,17,night,53,12
n023,1,19,early,57,12
n023,1,20,night,62,12
n024,0,0,late,1,10
n024,0,2,early,6,10
n024,0,3,early,9,10
n024,0,4,early,12,10
n024,0,5,early,15,10
n024,0,6,early,18,10
n024,0,7,late,22,10
n024,0,8,night,26,10
n024,0,9,night,29,10
n024,0,11,early,33,10
n024,0,12,early,36,10
n024,0,13,early,39,10
n024,0,14,early,42,10
n024,0,15,early,45,10
n024,0,17,early,51,10
n024,0,18,early,54,10
n024,0,19,early,57,10
n024,0,20,early,60,10
n025,0,0,late,1,10
n025,0,1,late,4,10
n025,0,2,late,7,10
n025,0,3,late,10,10
n025,0,4,late,13,10
n025,0,5,late,16,10
n025,0,6,late,19,10
n025,0,7,night,23,10
n025,0,9,night,29,10
n025,0,11,night,35,10
n025,0,13,early,39,10
n025,0,14,early,42,10
n025,0,15,early,45,10
n025,0,16,late,49,10
n025,0,17,late,52,10
n025,0,18,night,56,10
n025,0,19,night,59,10
n025,0,20,night,62,10
n026,1,0,late,1,12
n026,1,2,early,6,12
n026,1,3,early,9,12
n026,1,4,early,12,12
n026,1,5,early,15,12
n026,1,6,early,18,12
n026,1,7,early,21,12
n026,1,8,late,25,12
n026,1,9,late,28,12
n026,1,10,late,31,12
n026,1,11,late,34,12
n026,1,12,night,38,12
n026,1,13,night,41,12
n026,1,15,early,45,12
n026,1,16,late,49,12
n026,1,17,late,52,12
n026,1,18,late,55,12
n026,1,19,night,59,12
n027,1,0,early,0,12
n027,1,1,early,3,12
n027,1,2,early,6,12
n027,1,3,early,9,12
n027,1,4,early,12,12
n027,1,5,early,15,12
n027,1,6,late,19,12
n027,1,7,late,22,12
n027,1,8,late,25,12
n027,1,9,night,29,12
n027,1,10,night,32,12
n027,1,12,early,36,12
n027,1,13,early,39,12
n027,1,14,late,43,12
n027,1,15,late,46,12
n027,1,16,night,50,12
n027,1,18,early,54,12
n027,1,19,early,57,12
n027,1,20,late,61,12
n028,2,1,early,3,15
n028,2,2,early,6,5
n028,2,3,late,10,15
n028,2,4,night,14,15
n028,2,6,early,18,5
n028,2,7,early,21,15
n028,2,8,early,24,15
n028,2,9,early,27,15
n028,2,10,early,30,5
n028,2,11,early,33,15
n028,2,12,late,37,5
n028,2,13,late,40,15
n028,2,14,late,43,5
n028,2,15,night,47,15
n028,2,16,night,50,15
n028,2,17,night,53,5
n028,2,18,night,56,15
n028,2,20,early,60,15
n029,0,0,early,0,10
n029,0,1,early,3,10
n029,0,2,early,6,10
n029,0,3,early,9,10
n029,0,4,early,12,10
n029,0,5,early,15,10
n029,0,6,early,18,10
n029,0,7,early,21,10
n029,0,8,late,25,10
n029,0,10,early,30,10
n029,0,11,late,34,10
n029,0,12,night,38,10
n029,0,14,late,43,10
n029,0,15,late,46,10
n029,0,16,late,49,10
n029,0,18,early,54,10
n029,0,19,late,58,10
n029,0,20,late,61,10
n030,2,0,early,0,5
n030,2,2,early,6,15
n030,2,3,late,10,5
n030,2,4,late,13,15
n030,2,5,night,17,15
n030,2,7,late,22,15
n030,2,8,night,26,15
n030,2,9,night,29,5
n030,2,11,early,33,15
n030,2,12,early,36,15
n030,2,13,early,39,5
n030,2,14,early,42,15
n030,2,15,early,45,15
n030,2,16,early,48,5
n030,2,17,late,52,15
n030,2,19,early,57,15
n030,2,20,early,60,15
n031,0,1,early,3,10
n031,0,2,early,6,10
n031,0,3,late,10,10
n031,0,4,night,14,10
n031,0,6,early,18,10
n031,0,7,early,21,10
n031,0,8,late,25,10
n031,0,9,night,29,10
n031,0,11,early,33,10
n031,0,12,early,36,10
n031,0,13,early,39,10
n031,0,14,early,42,10
n031,0,15,early,45,10
n031,0,17,late,52,10
n031,0,18,late,55,10
n031,0,19,night,59,10
n031,0,20,night,62,10
n032,0,0,early,0,10
n032,0,2,early,6,10
n032,0,3,late,10,10
n032,0,4,late,13,10
n032,0,5,night,17,10
n032,0,7,early,21,10
n032,0,8,early,24,10
n032,0,9,late,28,10
n032,0,10,late,31,10
n032,0,11,late,34,10
n032,0,12,late,37,10
n032,0,13,late,40,10
n032,0,15,early,45,10
n032,0,16,early,48,10
n032,0,17,late,52,10
n032,0,18,late,55,10
n032,0,19,night,59,10
n033,0,1,early,3,10
n033,0,2,early,6,10
n033,0,3,early,9,10
n033,0,4,early,12,10
n033,0,5,late,16,10
n033,0,6,late,19,10
n033,0,7,late,22,10
n033,0,9,early,27,10
n033,0,10,early,30,10
n033,0,11,early,33,10
n033,0,12,late,37,10
n033,0,13,late,40,10
n033,0,15,early,45,10
n033,0,16,early,48,10
n033,0,17,night,53,10
n033,0,19,early,57,10
n033,0,20,early,60,10
n034,1,0,early,0,12
n034,1,1,early,3,12
n034,1,2,early,6,12
n034,1,3,night,11,12
n034,1,4,night,14,12
n034,1,6,early,18,12
n034,1,7,early,21,12
n034,1,8,night,26,12
n034,1,9,night,29,12
n034,1,10,night,32,12
n034,1,12,early,36,12
n034,1,13,early,39,12
n034,1,14,late,43,12
n034,1,15,night,47,12
n034,1,17,early,51,12
n034,1,18,early,54,12
n034,1,19,late,58,12
n034,1,20,late,61,12
n035,2,0,early,0,5
n035,2,1,early,3,15
n035,2,2,early,6,5
n035,2,3,early,9,15
n035,2,4,late,13,15
n035,2,6,early,18,15
n035,2,7,late,22,15
n035,2,8,late,25,15
n035,2,9,night,29,15
n035,2,10,night,32,15
n035,2,12,early,36,15
n035,2,13,early,39,15
n035,2,14,early,42,15
n035,2,15,early,45,15
n035,2,16,late,49,15
n035,2,17,late,52,15
n035,2,18,late,55,15
n035,2,20,early,60,5
n036,2,0,early,0,15
n036,2,1,early,3,15
n036,2,2,late,7,15
n036,2,3,late,10,15
n036,2,4,late,13,15
n036,2,5,night,17,15
n036,2,7,late,22,15
n036,2,8,night,26,15
n036,2,10,late,31,15
n036,2,11,late,34,15
n036,2,12,night,38,15
n036,2,13,night,41,15
n036,2,15,early,45,5
n036,2,16,early,48,15
n036,2,17,late,52,15
n036,2,18,late,55,15
n037,0,0,early,0,10
n037,0,1,late,4,10
n037,0,2,night,8,10
n037,0,3,night,11,10
n037,0,5,early,15,10
n037,0,6,early,18,10
n037,0,7,late,22,10
n037,0,8,late,25,10
n037,0,10,early,30,10
n037,0,11,late,34,10
n037,0,12,night,38,10
n037,0,14,late,43,10
n037,0,15,night,47,10
n037,0,17,early,51,10
n037,0,18,early,54,10
n037,0,19,early,57,10
n037,0,20,early,60,10
n038,1,0,early,0,12
n038,1,1,late,4,12
n038,1,2,night,8,12
n038,1,4,early,12,12
n038,1,5,early,15,12
n038,1,6,early,18,12
n038,1,7,night,23,12
n038,1,8,night,26,12
n038,1,11,early,33,12
n038,1,12,early,36,12
n038,1,13,late,40,12
n038,1,15,early,45,12
n038,1,16,late,49,12
n038,1,17,late,52,12
n038,1,19,early,57,12
n038,1,20,late,61,12
n039,2,0,early,0,15
n039,2,1,late,4,15
n039,2,3,early,9,15
n039,2,4,early,12,15
n039,2,6,early,18,5
n039,2,7,late,22,5
n039,2,9,early,27,15
n039,2,10,early,30,15
n039,2,11,early,33,15
n039,2,12,late,37,5
n039,2,13,night,41,15
n039,2,15,late,46,5
n039,2,16,late,49,5
n039,2,18,early,54,5
n039,2,19,late,58,15
n040,0,1,early,3,10
n040,0,2,late,7,10
n040,0,3,night,11,10
n040,0,5,early,15,10
n040,0,6,early,18,10
n040,0,7,late,22,10
n040,0,8,late,25,10
n040,0,10,early,30,10
n040,0,11,late,34,10
n040,0,12,late,37,10
n040,0,13,late,40,10
n040,0,14,late,43,10
n040,0,15,late,46,10
n040,0,16,late,49,10
n040,0,18,early,54,10
n040,0,19,late,58,10
n041,2,0,early,0,15
n041,2,1,late,4,15
n041,2,3,early,9,5
n041,2,4,late,13,5
n041,2,6,late,19,5
n041,2,7,late,22,15
n041,2,8,late,25,15
n041,2,10,late,31,15
n041,2,12,late,37,5
n041,2,13,late,40,15
n041,2,14,late,43,5
n041,2,15,late,46,15
n041,2,16,late,49,15
n041,2,18,early,54,15
n041,2,19,late,58,15
n041,2,20,late,61,15
n042,1,0,early,0,12
n042,1,1,early,3,12
n042,1,2,late,7,12
n042,1,3,night,11,12
n042,1,5,late,16,12
n042,1,6,night,20,12
n042,1,9,late,28,12
n042,1,10,late,31,12
n042,1,12,late,37,12
n042,1,13,late,40,12
n042,1,14,late,43,12
n042,1,16,early,48,12
n042,1,17,early,51,12
n042,1,19,late,58,12
n043,1,0,early,0,12
n043,1,1,early,3,12
n043,1,2,late,7,12
n043,1,3,night,11,12
n043,1,5,late,16,12
n043,1,7,night,23,12
n043,1,8,night,26,12
n043,1,12,late,37,12
n043,1,13,late,40,12
n043,1,14,late,43,12
n043,1,16,early,48,12
n043,1,18,early,54,12
n043,1,19,late,58,12
n044,1,1,early,3,12
n044,1,2,late,7,12
n044,1,4,late,13,12
n044,1,5,late,16,12
n044,1,7,night,23,12
n044,1,9,late,28,12
n044,1,12,late,37,12
n044,1,14,late,43,12
n044,1,15,late,46,12
n044,1,17,early,51,12
n044,1,18,early,54,12
n044,1,19,night,59,12
n045,0,3,early,9,10
n045,0,4,late,13,10
n045,0,5,late,16,10
n045,0,6,late,19,10
n045,0,9,late,28,10
n045,0,12,late,37,10
n045,0,14,late,43,10
n045,0,16,early,48,10
n045,0,18,late,55,10
n045,0,19,night,59,10
n046,0,3,early,9,10
n046,0,6,late,19,10
n046,0,9,late,28,10
n046,0,12,late,37,10
n046,0,15,late,46,10
n046,0,17,early,51,10
n046,0,19,night,59,10
n047,2,3,early,9,15
n047,2,6,late,19,15
n047,2,7,night,23,15
n047,2,9,late,28,15
n047,2,12,night,38,5
n047,2,15,late,46,15
n047,2,17,early,51,15
n047,2,18,late,55,15
n048,2,6,late,19,15
n048,2,7,night,23,15
n048,2,9,late,28,15
n048,2,15,late,46,15
n048,2,17,early,51,15
n049,2,8,early,24,5
n049,2,16,early,48,15
n049,2,17,early,51,15
n050,0,8,early,24,10
n050,0,17,early,51,10
