room_id,day,shift,global_shift,total_room_workload,max_skill_required
r03,10,early,30,4,2
r03,10,late,31,3,1
r03,10,night,32,3,0
r03,11,early,33,5,1
r03,11,late,34,5,0
r03,11,night,35,2,0
r04,2,early,6,5,2
r04,2,late,7,4,1
r04,2,night,8,3,1
r04,3,early,9,6,2
r04,3,late,10,6,2
r04,3,night,11,5,1
r04,4,early,12,7,2
r04,4,late,13,6,1
r04,4,night,14,4,1
r04,5,early,15,6,2
r04,5,late,16,7,2
r04,5,night,17,5,1
r04,6,early,18,7,2
r04,6,late,19,6,2
r04,6,night,20,4,1
r04,7,early,21,8,1
r04,7,late,22,7,2
r04,7,night,23,5,0
r04,8,early,24,7,2
r04,8,late,25,8,2
r04,8,night,26,4,1
r04,9,early,27,4,2
r04,9,late,28,3,1
r04,9,night,29,3,0
r04,10,early,30,5,2
r04,10,late,31,3,2
r04,10,night,32,4,1
r04,11,early,33,2,0
r04,11,late,34,1,1
r04,11,night,35,2,0
r04,12,early,36,3,1
r04,12,late,37,3,1
r04,12,night,38,2,0
r05,0,early,0,7,1
r05,0,late,1,6,1
r05,0,night,2,3,0
r05,1,early,3,8,2
r05,1,late,4,10,1
r05,1,night,5,6,1
r05,2,early,6,8,2
r05,2,late,7,8,2
r05,2,night,8,4,1
r05,3,early,9,11,2
r05,3,late,10,11,2
r05,3,night,11,6,0
r05,4,early,12,9,2
r05,4,late,13,8,2
r05,4,night,14,5,0
r05,5,early,15,7,2
r05,5,late,16,6,2
r05,5,night,17,4,1
r05,6,early,18,5,1
r05,6,late,19,5,1
r05,6,night,20,3,0
r05,7,early,21,4,1
r05,7,late,22,6,2
r05,7,night,23,3,1
r05,8,early,24,5,0
r05,8,late,25,4,1
r05,8,night,26,4,1
r05,9,early,27,4,2
r05,9,late,28,6,2
r05,9,night,29,4,1
r05,10,early,30,2,1
r05,10,late,31,1,0
r05,10,night,32,2,1
r05,11,early,33,1,0
r05,11,late,34,2,2
r05,11,night,35,2,0
r06,1,early,3,10,2
r06,1,late,4,7,2
r06,1,night,5,5,1
r06,2,early,6,7,2
r06,2,late,7,6,2
r06,2,night,8,6,0
r06,3,early,9,9,2
r06,3,late,10,10,2
r06,3,night,11,7,1
r06,4,early,12,8,2
r06,4,late,13,10,1
r06,4,night,14,7,0
r06,5,early,15,9,1
r06,5,late,16,11,2
r06,5,night,17,7,1
r06,6,early,18,9,1
r06,6,late,19,8,2
r06,6,night,20,8,1
r06,7,early,21,11,1
r06,7,late,22,9,2
r06,7,night,23,7,1
r06,8,early,24,8,2
r06,8,late,25,8,2
r06,8,night,26,5,1
r06,9,early,27,2,2
r06,9,late,28,3,2
r06,9,night,29,2,0
r06,10,early,30,3,0
r06,10,late,31,2,2
r06,10,night,32,2,0
r06,11,early,33,1,0
r06,11,late,34,1,0
r06,11,night,35,2,0
r07,0,early,0,6,1
r07,0,late,1,4,2
r07,0,night,2,3,1
r07,1,early,3,4,0
r07,1,late,4,5,2
r07,1,night,5,3,1
r07,2,early,6,7,0
r07,2,late,7,3,2
r07,2,night,8,3,1
r07,3,early,9,4,2
r07,3,late,10,6,2
r07,3,night,11,3,1
r07,4,early,12,4,1
r07,4,late,13,6,2
r07,4,night,14,3,1
r07,5,early,15,6,2
r07,5,late,16,4,2
r07,5,night,17,3,1
r07,7,early,21,6,1
r07,7,late,22,9,1
r07,7,night,23,5,1
r07,8,early,24,9,1
r07,8,late,25,4,2
r07,8,night,26,4,1
r07,9,early,27,7,2
r07,9,late,28,5,1
r07,9,night,29,4,1
r07,10,early,30,2,0
r07,10,late,31,1,2
r07,10,night,32,1,1
r07,11,early,33,2,1
r07,11,late,34,3,0
r07,11,night,35,2,0
r08,0,early,0,3,2
r08,0,late,1,3,1
r08,0,night,2,1,0
r08,1,early,3,3,0
r08,1,late,4,2,1
r08,1,night,5,1,0
r08,2,early,6,5,2
r08,2,late,7,4,0
r08,2,night,8,3,1
r08,3,early,9,8,2
r08,3,late,10,8,2
r08,3,night,11,7,1
r08,4,early,12,8,2
r08,4,late,13,9,2
r08,4,night,14,6,0
r08,5,early,15,7,1
r08,5,late,16,10,1
r08,5,night,17,5,1
r08,6,early,18,9,2
r08,6,late,19,8,2
r08,6,night,20,5,1
r08,7,early,21,5,2
r08,7,late,22,5,2
r08,7,night,23,3,0
r08,8,early,24,6,2
r08,8,late,25,3,1
r08,8,night,26,3,1
r09,0,early,0,3,0
r09,0,late,1,1,2
r09,0,night,2,1,0
r09,1,early,3,3,1
r09,1,late,4,6,2
r09,1,night,5,3,1
r09,2,early,6,5,2
r09,2,late,7,5,2
r09,2,night,8,2,0
r09,3,early,9,3,1
r09,3,late,10,2,1
r09,3,night,11,3,0
r09,4,early,12,5,2
r09,4,late,13,5,2
r09,4,night,14,3,0
r09,5,early,15,5,0
r09,5,late,16,4,2
r09,5,night,17,4,1
r09,6,early,18,4,2
r09,6,late,19,4,1
r09,6,night,20,4,0
r09,7,early,21,3,1
r09,7,late,22,4,2
r09,7,night,23,3,0
r09,8,early,24,1,1
r09,8,late,25,3,2
r09,8,night,26,2,0
r10,0,early,0,4,1
r10,0,late,1,6,2
r10,0,night,2,2,1
r10,1,early,3,5,2
r10,1,late,4,5,2
r10,1,night,5,2,1
r10,2,early,6,5,2
r10,2,late,7,6,2
r10,2,night,8,3,1
r10,3,early,9,4,2
r10,3,late,10,6,2
r10,3,night,11,3,1
r10,4,early,12,5,2
r10,4,late,13,5,0
r10,4,night,14,3,1
r10,5,early,15,4,1
r10,5,late,16,5,1
r10,5,night,17,3,1
r10,6,early,18,4,1
r10,6,late,19,6,2
r10,6,night,20,3,1
r10,7,early,21,5,2
r10,7,late,22,4,2
r10,7,night,23,2,1
r10,8,early,24,3,2
r10,8,late,25,3,2
r10,8,night,26,1,0
r11,0,early,0,2,2
r11,0,late,1,3,0
r11,0,night,2,1,0
r11,1,early,3,3,1
r11,1,late,4,2,2
r11,1,night,5,1,0
r11,2,early,6,5,2
r11,2,late,7,4,2
r11,2,night,8,3,1
r11,3,early,9,4,2
r11,3,late,10,5,2
r11,3,night,11,4,1
r11,4,early,12,3,2
r11,4,late,13,3,1
r11,4,night,14,4,1
r11,5,early,15,4,2
r11,5,late,16,4,2
r11,5,night,17,2,1
r11,6,early,18,5,1
r11,6,late,19,4,1
r11,6,night,20,2,1
r11,7,early,21,4,1
r11,7,late,22,3,1
r11,7,night,23,4,1
r12,1,early,3,3,0
r12,1,late,4,2,2
r12,1,night,5,2,0
r12,2,early,6,8,2
r12,2,late,7,9,2
r12,2,night,8,7,1
r12,3,early,9,8,2
r12,3,late,10,9,2
r12,3,night,11,6,1
r12,4,early,12,10,0
r12,4,late,13,9,2
r12,4,night,14,6,1
r12,5,early,15,9,1
r12,5,late,16,8,1
r12,5,night,17,7,1
r12,6,early,18,5,2
r12,6,late,19,4,1
r12,6,night,20,3,0
r12,7,early,21,6,2
r12,7,late,22,7,2
r12,7,night,23,5,1
r12,8,early,24,6,2
r12,8,late,25,7,2
r12,8,night,26,5,1
r12,9,early,27,5,2
r12,9,late,28,8,2
r12,9,night,29,3,0
r12,10,early,30,2,2
r12,10,late,31,2,1
r12,10,night,32,2,1
r12,11,early,33,3,0
r12,11,late,34,3,0
r12,11,night,35,2,0
