nurse_id,skill_level,day,shift,global_shift,max_load
n007,0,8,early,24,10
n007,0,9,early,27,10
n007,0,10,early,30,10
n007,0,11,early,33,10
n007,0,12,early,36,10
n007,0,13,early,39,10
n007,0,14,late,43,10
n007,0,15,late,46,10
n007,0,16,late,49,10
n007,0,17,late,52,10
n007,0,18,late,55,10
n007,0,19,late,58,10
n007,0,20,night,62,10
n007,0,22,early,66,10
n007,0,23,early,69,10
n007,0,24,night,74,10
n007,0,25,night,77,10
n007,0,27,early,81,10
n008,1,0,late,1,12
n008,1,1,late,4,12
n008,1,2,late,7,12
n008,1,3,night,11,12
n008,1,5,early,15,12
n008,1,6,late,19,12
n008,1,7,late,22,12
n008,1,8,late,25,12
n008,1,9,late,28,12
n008,1,10,night,32,12
n008,1,12,early,36,12
n008,1,13,early,39,12
n008,1,14,early,42,12
n008,1,15,early,45,12
n008,1,16,early,48,12
n008,1,17,early,51,12
n008,1,18,early,54,12
n008,1,19,early,57,12
n008,1,20,late,61,12
n008,1,21,late,64,12
n008,1,22,late,67,12
n008,1,23,late,70,12
n008,1,24,late,73,12
n008,1,25,night,77,12
n008,1,26,night,80,12
n008,1,27,night,83,12
n009,2,0,night,2,5
n009,2,2,early,6,15
n009,2,3,early,9,15
n009,2,4,late,13,15
n009,2,5,night,17,15
n009,2,6,night,20,15
n009,2,8,night,26,5
n009,2,9,night,29,15
n009,2,10,night,32,15
n009,2,11,night,35,15
n009,2,12,night,38,15
n009,2,13,night,41,15
n009,2,14,night,44,5
n009,2,15,night,47,15
n009,2,16,night,50,15
n009,2,17,night,53,5
n009,2,18,night,56,5
n009,2,20,late,61,15
n009,2,21,night,65,15
n009,2,23,late,70,15
n009,2,24,late,73,15
n009,2,25,night,77,15
n009,2,27,late,82,15
n010,1,0,late,1,12
n010,1,1,night,5,12
n010,1,3,early,9,12
n010,1,4,late,13,12
n010,1,6,early,18,12
n010,1,7,late,22,12
n010,1,8,late,25,12
n010,1,9,late,28,12
n010,1,10,late,31,12
n010,1,12,early,36,12
n010,1,13,early,39,12
n010,1,16,early,48,12
n010,1,17,early,51,12
n010,1,19,early,57,12
n010,1,20,night,62,12
n010,1,22,early,66,12
n010,1,23,night,71,12
n010,1,25,early,75,12
n010,1,26,late,79,12
n010,1,27,late,82,12
n011,2,0,night,2,5
n011,2,2,late,7,15
n011,2,3,night,11,15
n011,2,5,early,15,5
n011,2,6,night,20,5
n011,2,8,early,24,15
n011,2,9,early,27,5
n011,2,10,early,30,15
n011,2,11,early,33,15
n011,2,12,early,36,15
n011,2,13,night,41,15
n011,2,14,night,44,15
n011,2,16,early,48,15
n011,2,17,early,51,15
n011,2,18,late,55,15
n011,2,20,early,60,15
n011,2,21,late,64,15
n011,2,22,late,67,15
n011,2,24,early,72,15
n011,2,25,early,75,5
n011,2,26,early,78,5
n011,2,27,early,81,15
n012,1,1,early,3,12
n012,1,2,late,7,12
n012,1,3,night,11,12
n012,1,4,night,14,12
n012,1,5,night,17,12
n012,1,6,night,20,12
n012,1,7,night,23,12
n012,1,10,early,30,12
n012,1,11,early,33,12
n012,1,12,early,36,12
n012,1,13,late,40,12
n012,1,14,night,44,12
n012,1,15,night,47,12
n012,1,16,night,50,12
n012,1,18,early,54,12
n012,1,19,late,58,12
n012,1,21,early,63,12
n012,1,22,late,67,12
n012,1,24,late,73,12
n012,1,25,night,77,12
n012,1,26,night,80,12
n013,0,0,late,1,10
n013,0,1,late,4,10
n013,0,2,late,7,10
n013,0,3,late,10,10
n013,0,4,late,13,10
n013,0,5,night,17,10
n013,0,6,night,20,10
n013,0,8,early,24,10
n013,0,9,late,28,10
n013,0,10,night,32,10
n013,0,11,night,35,10
n013,0,12,night,38,10
n013,0,13,night,41,10
n013,0,14,night,44,10
n013,0,15,night,47,10
n013,0,17,early,51,10
n013,0,18,late,55,10
n013,0,19,late,58,10
n013,0,20,late,61,10
n013,0,22,early,66,10
n013,0,23,late,70,10
n013,0,24,night,74,10
n013,0,26,early,78,10
n013,0,27,early,81,10
n014,2,0,night,2,15
n014,2,2,early,6,15
n014,2,3,early,9,15
n014,2,4,early,12,15
n014,2,5,early,15,15
n014,2,6,late,19,15
n014,2,7,night,23,5
n014,2,8,night,26,5
n014,2,9,night,29,5
n014,2,11,early,33,15
n014,2,12,early,36,15
n014,2,13,late,40,5
n014,2,14,late,43,15
n014,2,15,late,46,15
n014,2,17,early,51,15
n014,2,18,late,55,5
n014,2,19,late,58,15
n014,2,20,night,62,15
n014,2,21,night,65,15
n014,2,22,night,68,15
n014,2,24,early,72,15
n014,2,25,late,76,15
n014,2,26,night,80,15
n015,0,0,late,1,10
n015,0,1,late,4,10
n015,0,2,late,7,10
n015,0,3,late,10,10
n015,0,4,night,14,10
n015,0,6,early,18,10
n015,0,7,early,21,10
n015,0,8,early,24,10
n015,0,9,night,29,10
n015,0,11,night,35,10
n015,0,12,night,38,10
n015,0,14,late,43,10
n015,0,15,late,46,10
n015,0,17,early,51,10
n015,0,18,early,54,10
n015,0,19,late,58,10
n015,0,20,late,61,10
n015,0,21,night,65,10
n015,0,23,early,69,10
n015,0,24,night,74,10
n015,0,26,early,78,10
n016,2,0,night,2,5
n016,2,1,night,5,15
n016,2,2,night,8,5
n016,2,3,night,11,5
n016,2,4,night,14,15
n016,2,6,early,18,15
n016,2,8,early,24,15
n016,2,9,late,28,15
n016,2,10,late,31,15
n016,2,11,late,34,15
n016,2,13,early,39,15
n016,2,15,late,46,15
n016,2,16,late,49,5
n016,2,17,night,53,5
n016,2,18,night,56,15
n016,2,20,early,60,15
n016,2,21,early,63,15
n016,2,22,night,68,15
n016,2,23,night,71,15
n016,2,24,night,74,15
n016,2,25,night,77,15
n016,2,26,night,80,15
n016,2,27,night,83,15
n017,0,0,night,2,10
n017,0,1,night,5,10
n017,0,3,early,9,10
n017,0,4,late,13,10
n017,0,5,late,16,10
n017,0,8,late,25,10
n017,0,9,night,29,10
n017,0,11,early,33,10
n017,0,12,early,36,10
n017,0,13,early,39,10
n017,0,14,early,42,10
n017,0,15,night,47,10
n017,0,16,night,50,10
n017,0,17,night,53,10
n017,0,18,night,56,10
n017,0,20,early,60,10
n017,0,21,early,63,10
n017,0,22,late,67,10
n017,0,23,late,70,10
n017,0,25,late,76,10
n017,0,27,early,81,10
n018,0,0,late,1,10
n018,0,2,early,6,10
n018,0,3,late,10,10
n018,0,4,late,13,10
n018,0,5,late,16,10
n018,0,7,early,21,10
n018,0,8,early,24,10
n018,0,9,early,27,10
n018,0,10,early,30,10
n018,0,11,late,34,10
n018,0,13,late,40,10
n018,0,14,late,43,10
n018,0,15,late,46,10
n018,0,16,night,50,10
n018,0,17,night,53,10
n018,0,19,early,57,10
n018,0,20,early,60,10
n018,0,21,early,63,10
n018,0,22,late,67,10
n018,0,24,early,72,10
n018,0,25,early,75,10
n018,0,26,late,79,10
n018,0,27,night,83,10
n019,2,0,late,1,15
n019,2,2,late,7,15
n019,2,3,late,10,15
n019,2,4,night,14,5
n019,2,6,early,18,15
n019,2,7,early,21,5
n019,2,8,late,25,5
n019,2,9,night,29,15
n019,2,10,night,32,5
n019,2,11,night,35,15
n019,2,12,night,38,15
n019,2,13,night,41,15
n019,2,14,night,44,5
n019,2,16,late,49,15
n019,2,17,late,52,15
n019,2,18,late,55,5
n019,2,19,late,58,15
n019,2,20,night,62,5
n019,2,22,early,66,15
n019,2,23,late,70,15
n019,2,24,late,73,15
n019,2,25,night,77,15
n019,2,27,late,82,5
n020,2,0,late,1,15
n020,2,1,night,5,15
n020,2,2,night,8,15
n020,2,4,early,12,15
n020,2,5,night,17,15
n020,2,7,early,21,5
n020,2,8,night,26,15
n020,2,10,late,31,15
n020,2,11,late,34,5
n020,2,12,night,38,15
n020,2,14,early,42,15
n020,2,16,early,48,15
n020,2,17,early,51,15
n020,2,18,early,54,15
n020,2,19,late,58,15
n020,2,20,night,62,15
n020,2,21,night,65,15
n020,2,23,early,69,15
n020,2,24,early,72,15
n020,2,25,early,75,15
n020,2,26,early,78,15
n020,2,27,late,82,15
n021,0,0,night,2,10
n021,0,2,night,8,10
n021,0,3,night,11,10
n021,0,5,early,15,10
n021,0,6,early,18,10
n021,0,7,late,22,10
n021,0,8,night,26,10
n021,0,10,early,30,10
n021,0,11,late,34,10
n021,0,12,late,37,10
n021,0,13,late,40,10
n021,0,15,early,45,10
n021,0,16,early,48,10
n021,0,17,night,53,10
n021,0,19,late,58,10
n021,0,20,late,61,10
n021,0,21,late,64,10
n021,0,22,late,67,10
n021,0,23,night,71,10
n021,0,24,night,74,10
n021,0,25,night,77,10
n021,0,26,night,80,10
n022,1,0,night,2,12
n022,1,2,early,6,12
n022,1,3,late,10,12
n022,1,4,late,13,12
n022,1,5,late,16,12
n022,1,6,night,20,12
n022,1,8,late,25,12
n022,1,9,late,28,12
n022,1,10,late,31,12
n022,1,12,early,36,12
n022,1,14,early,42,12
n022,1,15,early,45,12
n022,1,16,late,49,12
n022,1,17,late,52,12
n022,1,18,late,55,12
n022,1,19,late,58,12
n022,1,20,late,61,12
n022,1,21,night,65,12
n022,1,22,night,68,12
n022,1,24,early,72,12
n022,1,25,early,75,12
n022,1,26,early,78,12
n022,1,27,early,81,12
n023,2,1,early,3,15
n023,2,2,late,7,15
n023,2,3,late,10,15
n023,2,4,late,13,15
n023,2,5,night,17,15
n023,2,7,early,21,15
n023,2,8,late,25,15
n023,2,9,late,28,15
n023,2,10,night,32,15
n023,2,11,night,35,15
n023,2,12,night,38,15
n023,2,14,late,43,15
n023,2,15,late,46,15
n023,2,16,late,49,15
n023,2,17,late,52,15
n023,2,18,night,56,15
n023,2,20,early,60,15
n023,2,21,late,64,15
n023,2,22,late,67,5
n023,2,23,late,70,15
n023,2,24,night,74,15
n023,2,26,early,78,15
n023,2,27,late,82,15
n024,1,0,night,2,12
n024,1,2,early,6,12
n024,1,3,early,9,12
n024,1,4,early,12,12
n024,1,5,early,15,12
n024,1,6,late,19,12
n024,1,7,night,23,12
n024,1,8,night,26,12
n024,1,10,late,31,12
n024,1,11,late,34,12
n024,1,12,late,37,12
n024,1,13,night,41,12
n024,1,14,night,44,12
n024,1,15,night,47,12
n024,1,16,night,50,12
n024,1,17,night,53,12
n024,1,18,night,56,12
n024,1,19,night,59,12
n024,1,21,early,63,12
n024,1,22,early,66,12
n024,1,23,late,70,12
n024,1,24,late,73,12
n024,1,25,late,76,12
n024,1,26,late,79,12
n024,1,27,late,82,12
n025,1,0,night,2,12
n025,1,2,early,6,12
n025,1,3,early,9,12
n025,1,4,early,12,12
n025,1,5,early,15,12
n025,1,6,late,19,12
n025,1,8,early,24,12
n025,1,9,late,28,12
n025,1,10,night,32,12
n025,1,11,night,35,12
n025,1,12,night,38,12
n025,1,13,night,41,12
n025,1,15,early,45,12
n025,1,16,early,48,12
n025,1,17,early,51,12
n025,1,18,early,54,12
n025,1,19,early,57,12
n025,1,20,night,62,12
n025,1,21,night,65,12
n025,1,23,early,69,12
n025,1,24,late,73,12
n025,1,25,late,76,12
n025,1,26,late,79,12
n025,1,27,night,83,12
n026,0,0,early,0,10
n026,0,1,night,5,10
n026,0,4,early,12,10
n026,0,5,night,17,10
n026,0,7,late,22,10
n026,0,9,late,28,10
n026,0,10,late,31,10
n026,0,11,late,34,10
n026,0,12,late,37,10
n026,0,13,night,41,10
n026,0,14,night,44,10
n026,0,15,night,47,10
n026,0,17,night,53,10
n026,0,18,night,56,10
n026,0,19,night,59,10
n026,0,20,night,62,10
n026,0,22,early,66,10
n026,0,23,late,70,10
n026,0,25,early,75,10
n026,0,26,early,78,10
n026,0,27,early,81,10
n027,2,0,night,2,15
n027,2,1,night,5,15
n027,2,3,night,11,15
n027,2,4,night,14,15
n027,2,6,late,19,15
n027,2,7,late,22,15
n027,2,8,late,25,15
n027,2,9,night,29,15
n027,2,10,night,32,15
n027,2,11,night,35,15
n027,2,13,early,39,5
n027,2,14,early,42,15
n027,2,16,early,48,15
n027,2,17,night,53,15
n027,2,18,night,56,15
n027,2,19,night,59,15
n027,2,21,early,63,15
n027,2,22,late,67,15
n027,2,23,late,70,15
n027,2,24,late,73,15
n027,2,25,late,76,15
n027,2,26,late,79,15
n028,0,0,early,0,10
n028,0,1,night,5,10
n028,0,3,late,10,10
n028,0,4,night,14,10
n028,0,6,early,18,10
n028,0,7,early,21,10
n028,0,8,early,24,10
n028,0,9,early,27,10
n028,0,10,late,31,10
n028,0,12,early,36,10
n028,0,13,early,39,10
n028,0,14,early,42,10
n028,0,15,early,45,10
n028,0,16,night,50,10
n028,0,17,night,53,10
n028,0,19,early,57,10
n028,0,21,early,63,10
n028,0,22,early,66,10
n028,0,23,early,69,10
n028,0,24,early,72,10
n028,0,25,early,75,10
n028,0,26,late,79,10
n028,0,27,late,82,10
n029,1,0,night,2,12
n029,1,1,night,5,12
n029,1,2,night,8,12
n029,1,4,late,13,12
n029,1,5,late,16,12
n029,1,6,late,19,12
n029,1,7,late,22,12
n029,1,8,late,25,12
n029,1,10,early,30,12
n029,1,11,early,33,12
n029,1,12,early,36,12
n029,1,13,late,40,12
n029,1,14,late,43,12
n029,1,15,late,46,12
n029,1,16,late,49,12
n029,1,17,late,52,12
n029,1,19,early,57,12
n029,1,20,early,60,12
n029,1,21,early,63,12
n029,1,22,early,66,12
n029,1,23,early,69,12
n029,1,24,night,74,12
n029,1,26,early,78,12
n029,1,27,late,82,12
n030,2,0,early,0,15
n030,2,1,early,3,5
n030,2,2,night,8,5
n030,2,5,early,15,15
n030,2,6,early,18,15
n030,2,7,early,21,15
n030,2,8,late,25,5
n030,2,9,late,28,15
n030,2,10,night,32,15
n030,2,12,early,36,15
n030,2,13,night,41,15
n030,2,15,early,45,15
n030,2,16,late,49,5
n030,2,18,late,55,5
n030,2,19,night,59,15
n030,2,21,early,63,15
n030,2,22,early,66,15
n030,2,23,late,70,15
n030,2,24,late,73,5
n030,2,25,late,76,15
n030,2,26,night,80,15
n031,2,0,early,0,15
n031,2,1,early,3,15
n031,2,2,early,6,15
n031,2,3,early,9,5
n031,2,4,early,12,15
n031,2,5,late,16,15
n031,2,6,late,19,5
n031,2,7,late,22,5
n031,2,8,late,25,15
n031,2,9,late,28,15
n031,2,10,late,31,5
n031,2,11,late,34,5
n031,2,13,early,39,15
n031,2,14,early,42,15
n031,2,15,early,45,5
n031,2,16,late,49,5
n031,2,17,late,52,15
n031,2,18,late,55,5
n031,2,19,late,58,15
n031,2,20,late,61,15
n031,2,21,late,64,15
n031,2,22,night,68,15
n031,2,23,night,71,15
n031,2,25,late,76,5
n031,2,27,early,81,15
n032,1,0,early,0,12
n032,1,1,late,4,12
n032,1,2,late,7,12
n032,1,3,late,10,12
n032,1,4,late,13,12
n032,1,5,night,17,12
n032,1,7,early,21,12
n032,1,9,early,27,12
n032,1,10,late,31,12
n032,1,12,early,36,12
n032,1,13,night,41,12
n032,1,14,night,44,12
n032,1,16,late,49,12
n032,1,17,late,52,12
n032,1,18,late,55,12
n032,1,19,late,58,12
n032,1,21,early,63,12
n032,1,22,early,66,12
n032,1,23,early,69,12
n032,1,25,early,75,12
n032,1,26,early,78,12
n032,1,27,early,81,12
n033,2,1,early,3,5
n033,2,2,early,6,5
n033,2,3,early,9,15
n033,2,4,early,12,15
n033,2,5,early,15,15
n033,2,7,early,21,15
n033,2,8,early,24,15
n033,2,9,late,28,15
n033,2,10,late,31,15
n033,2,11,late,34,5
n033,2,13,early,39,15
n033,2,14,early,42,15
n033,2,15,early,45,15
n033,2,16,early,48,15
n033,2,17,early,51,15
n033,2,18,late,55,15
n033,2,19,night,59,15
n033,2,21,early,63,5
n033,2,22,late,67,15
n033,2,23,night,71,15
n033,2,25,early,75,5
n033,2,26,early,78,15
n033,2,27,late,82,5
n034,2,1,early,3,5
n034,2,2,early,6,15
n034,2,3,late,10,15
n034,2,4,night,14,15
n034,2,5,night,17,15
n034,2,6,night,20,15
n034,2,7,night,23,15
n034,2,9,night,29,15
n034,2,10,night,32,5
n034,2,12,late,37,15
n034,2,13,late,40,15
n034,2,14,night,44,15
n034,2,16,early,48,15
n034,2,18,early,54,5
n034,2,19,early,57,15
n034,2,20,early,60,5
n034,2,21,late,64,5
n034,2,22,night,68,15
n034,2,24,early,72,15
n034,2,25,early,75,5
n034,2,26,early,78,15
n034,2,27,late,82,15
n035,1,1,early,3,12
n035,1,2,late,7,12
n035,1,3,late,10,12
n035,1,4,late,13,12
n035,1,5,late,16,12
n035,1,7,early,21,12
n035,1,8,early,24,12
n035,1,9,early,27,12
n035,1,10,night,32,12
n035,1,12,late,37,12
n035,1,13,night,41,12
n035,1,15,early,45,12
n035,1,16,late,49,12
n035,1,17,late,52,12
n035,1,18,late,55,12
n035,1,19,late,58,12
n035,1,20,late,61,12
n035,1,21,late,64,12
n035,1,22,late,67,12
n035,1,23,late,70,12
n035,1,24,late,73,12
n035,1,26,early,78,12
n035,1,27,early,81,12
n036,0,1,early,3,10
n036,0,2,early,6,10
n036,0,3,late,10,10
n036,0,4,late,13,10
n036,0,5,night,17,10
n036,0,6,night,20,10
n036,0,7,night,23,10
n036,0,9,night,29,10
n036,0,11,late,34,10
n036,0,13,early,39,10
n036,0,14,late,43,10
n036,0,15,night,47,10
n036,0,17,night,53,10
n036,0,19,early,57,10
n036,0,21,early,63,10
n036,0,22,early,66,10
n036,0,23,early,69,10
n036,0,24,early,72,10
n036,0,25,early,75,10
n036,0,26,early,78,10
n036,0,27,early,81,10
n037,2,1,early,3,15
n037,2,2,late,7,15
n037,2,4,early,12,15
n037,2,5,late,16,15
n037,2,7,late,22,15
n037,2,8,late,25,15
n037,2,9,night,29,5
n037,2,11,early,33,15
n037,2,12,late,37,5
n037,2,14,early,42,5
n037,2,15,early,45,15
n037,2,16,late,49,5
n037,2,17,night,53,15
n037,2,19,early,57,5
n037,2,20,early,60,15
n037,2,21,early,63,15
n037,2,22,late,67,15
n037,2,24,early,72,5
n037,2,25,late,76,15
n037,2,27,late,82,5
n038,1,0,early,0,12
n038,1,1,early,3,12
n038,1,2,late,7,12
n038,1,3,late,10,12
n038,1,4,late,13,12
n038,1,6,late,19,12
n038,1,7,late,22,12
n038,1,8,late,25,12
n038,1,9,night,29,12
n038,1,11,early,33,12
n038,1,12,late,37,12
n038,1,13,late,40,12
n038,1,14,late,43,12
n038,1,15,night,47,12
n038,1,16,night,50,12
n038,1,18,early,54,12
n038,1,19,night,59,12
n038,1,21,late,64,12
n038,1,22,night,68,12
n038,1,23,night,71,12
n038,1,24,night,74,12
n038,1,26,late,79,12
n038,1,27,night,83,12
n039,2,0,early,0,5
n039,2,1,early,3,15
n039,2,2,night,8,15
n039,2,3,night,11,5
n039,2,5,late,16,5
n039,2,6,night,20,15
n039,2,7,night,23,15
n039,2,8,night,26,5
n039,2,10,early,30,15
n039,2,11,late,34,5
n039,2,13,early,39,5
n039,2,15,early,45,15
n039,2,16,late,49,15
n039,2,17,night,53,15
n039,2,19,early,57,15
n039,2,20,early,60,15
n039,2,21,late,64,15
n039,2,23,early,69,5
n039,2,24,early,72,15
n039,2,26,late,79,15
n039,2,27,night,83,15
n040,1,1,early,3,12
n040,1,2,night,8,12
n040,1,3,night,11,12
n040,1,4,night,14,12
n040,1,6,late,19,12
n040,1,7,night,23,12
n040,1,10,early,30,12
n040,1,12,late,37,12
n040,1,14,early,42,12
n040,1,16,night,50,12
n040,1,18,early,54,12
n040,1,19,early,57,12
n040,1,20,early,60,12
n040,1,21,late,64,12
n040,1,23,early,69,12
n040,1,24,early,72,12
n040,1,25,late,76,12
n040,1,26,late,79,12
n041,1,0,early,0,12
n041,1,1,early,3,12
n041,1,2,night,8,12
n041,1,3,night,11,12
n041,1,4,night,14,12
n041,1,6,late,19,12
n041,1,7,late,22,12
n041,1,8,late,25,12
n041,1,10,early,30,12
n041,1,11,early,33,12
n041,1,12,late,37,12
n041,1,13,late,40,12
n041,1,14,late,43,12
n041,1,15,late,46,12
n041,1,16,night,50,12
n041,1,18,early,54,12
n041,1,20,early,60,12
n041,1,22,early,66,12
n041,1,23,late,70,12
n041,1,24,late,73,12
n041,1,25,late,76,12
n041,1,27,early,81,12
n042,2,0,early,0,5
n042,2,1,night,5,15
n042,2,2,night,8,15
n042,2,4,early,12,15
n042,2,5,late,16,15
n042,2,6,late,19,5
n042,2,7,late,22,15
n042,2,8,night,26,5
n042,2,10,early,30,15
n042,2,11,early,33,15
n042,2,12,late,37,5
n042,2,14,late,43,15
n042,2,15,late,46,15
n042,2,17,early,51,5
n042,2,18,early,54,15
n042,2,19,early,57,5
n042,2,20,early,60,15
n042,2,21,late,64,5
n042,2,22,late,67,15
n042,2,23,night,71,15
n042,2,24,night,74,15
n042,2,26,late,79,5
n043,2,0,early,0,15
n043,2,1,late,4,15
n043,2,2,night,8,15
n043,2,4,late,13,5
n043,2,6,late,19,5
n043,2,7,night,23,15
n043,2,10,early,30,15
n043,2,12,late,37,15
n043,2,13,late,40,15
n043,2,15,late,46,15
n043,2,16,night,50,15
n043,2,18,early,54,15
n043,2,20,early,60,15
n043,2,21,late,64,15
n043,2,23,early,69,15
n043,2,24,night,74,5
n043,2,26,late,79,15
n044,1,0,early,0,12
n044,1,1,late,4,12
n044,1,2,night,8,12
n044,1,4,night,14,12
n044,1,5,night,17,12
n044,1,7,early,21,12
n044,1,8,night,26,12
n044,1,11,early,33,12
n044,1,12,late,37,12
n044,1,14,late,43,12
n044,1,15,late,46,12
n044,1,17,early,51,12
n044,1,18,early,54,12
n044,1,20,late,61,12
n044,1,22,early,66,12
n044,1,24,early,72,12
n044,1,25,early,75,12
n044,1,27,early,81,12
n045,2,0,early,0,5
n045,2,1,late,4,15
n045,2,3,late,10,15
n045,2,5,late,16,15
n045,2,6,late,19,15
n045,2,7,night,23,5
n045,2,8,night,26,15
n045,2,11,late,34,5
n045,2,13,early,39,15
n045,2,14,late,43,5
n045,2,15,night,47,15
n045,2,18,early,54,5
n045,2,19,early,57,15
n045,2,20,late,61,15
n045,2,25,early,75,15
n045,2,27,early,81,5
n046,2,0,early,0,15
n046,2,1,late,4,15
n046,2,5,late,16,15
n046,2,6,late,19,5
n046,2,7,night,23,15
n046,2,8,night,26,15
n046,2,11,late,34,15
n046,2,13,late,40,15
n046,2,15,late,46,5
n046,2,17,early,51,15
n046,2,18,late,55,15
n046,2,25,early,75,15
n046,2,27,early,81,15
n047,2,1,late,4,15
n047,2,5,late,16,5
n047,2,6,late,19,15
n047,2,8,early,24,15
n047,2,11,late,34,5
n047,2,13,late,40,15
n047,2,14,late,43,15
n047,2,15,night,47,15
n047,2,19,early,57,15
n047,2,25,late,76,15
n048,2,5,late,16,15
n048,2,6,night,20,15
n048,2,8,night,26,15
n048,2,11,late,34,15
n049,2,9,early,27,15
n049,2,11,late,34,5
n050,0,9,early,27,10
n050,0,11,late,34,10
n051,0,9,early,27,10
n052,1,9,early,27,12
n053,0,9,early,27,10
n054,1,9,early,27,12
