room_id,day,shift,global_shift,total_room_workload,max_skill_required
r01,15,early,45,6,2
r01,15,late,46,7,2
r01,15,night,47,4,1
r01,16,early,48,7,2
r01,16,late,49,7,1
r01,16,night,50,4,1
r01,17,early,51,7,2
r01,17,late,52,6,2
r01,17,night,53,6,1
r01,18,early,54,8,2
r01,18,late,55,6,1
r01,18,night,56,5,1
r01,19,early,57,7,2
r01,19,late,58,7,2
r01,19,night,59,5,1
r01,20,early,60,6,2
r01,20,late,61,6,0
r01,20,night,62,4,1
r01,21,early,63,6,2
r01,21,late,64,9,2
r01,21,night,65,5,0
r01,22,early,66,8,2
r01,22,late,67,5,2
r01,22,night,68,4,1
r01,23,early,69,7,2
r01,23,late,70,8,1
r01,23,night,71,4,0
r01,24,early,72,7,2
r01,24,late,73,7,1
r01,24,night,74,5,1
r01,25,early,75,2,1
r01,25,late,76,1,0
r01,25,night,77,2,0
r01,26,early,78,2,2
r01,26,late,79,2,0
r01,26,night,80,2,0
r01,27,early,81,2,0
r01,27,late,82,2,2
r01,27,night,83,2,0
r02,0,early,0,3,1
r02,0,late,1,5,1
r02,0,night,2,2,1
r02,1,early,3,4,1
r02,1,late,4,5,2
r02,1,night,5,2,1
r02,2,early,6,4,1
r02,2,late,7,5,2
r02,2,night,8,3,1
r02,3,early,9,4,2
r02,3,late,10,5,2
r02,3,night,11,3,1
r02,4,early,12,5,0
r02,4,late,13,4,2
r02,4,night,14,3,0
r02,5,early,15,5,2
r02,5,late,16,3,0
r02,5,night,17,2,0
r02,6,early,18,4,1
r02,6,late,19,2,2
r02,6,night,20,4,1
r02,7,early,21,6,2
r02,7,late,22,5,0
r02,7,night,23,3,0
r02,8,early,24,6,1
r02,8,late,25,3,0
r02,8,night,26,4,1
r02,9,early,27,4,1
r02,9,late,28,4,2
r02,9,night,29,2,0
r02,10,early,30,6,1
r02,10,late,31,5,1
r02,10,night,32,3,1
r02,11,early,33,5,2
r02,11,late,34,3,2
r02,11,night,35,4,1
r02,12,early,36,3,2
r02,12,late,37,4,2
r02,12,night,38,2,0
r02,13,early,39,4,2
r02,13,late,40,3,2
r02,13,night,41,3,0
r02,14,early,42,3,1
r02,14,late,43,3,2
r02,14,night,44,3,1
r02,15,early,45,3,0
r02,15,late,46,3,2
r02,15,night,47,3,0
r02,16,early,48,2,2
r02,16,late,49,2,1
r02,16,night,50,2,0
r02,17,early,51,5,2
r02,17,late,52,4,2
r02,17,night,53,2,1
r02,18,early,54,5,2
r02,18,late,55,3,1
r02,18,night,56,3,1
r02,19,early,57,5,0
r02,19,late,58,4,0
r02,19,night,59,3,0
r02,20,early,60,1,2
r02,20,late,61,1,1
r02,20,night,62,1,1
r02,21,early,63,5,1
r02,21,late,64,3,1
r02,21,night,65,2,0
r02,22,early,66,6,1
r02,22,late,67,5,0
r02,22,night,68,3,0
r02,23,early,69,4,1
r02,23,late,70,4,2
r02,23,night,71,2,1
r02,24,early,72,5,1
r02,24,late,73,4,1
r02,24,night,74,4,1
r02,25,early,75,3,2
r02,25,late,76,3,1
r02,25,night,77,2,0
r02,26,early,78,2,0
r02,26,late,79,2,1
r02,26,night,80,1,0
r03,0,early,0,3,2
r03,0,late,1,3,2
r03,0,night,2,2,0
r03,1,early,3,6,2
r03,1,late,4,4,1
r03,1,night,5,3,1
r03,2,early,6,5,2
r03,2,late,7,6,2
r03,2,night,8,2,0
r03,3,early,9,4,1
r03,3,late,10,3,2
r03,3,night,11,3,1
r03,4,early,12,5,2
r03,4,late,13,4,2
r03,4,night,14,3,0
r03,5,early,15,5,2
r03,5,late,16,3,1
r03,5,night,17,3,1
r03,6,early,18,4,2
r03,6,late,19,4,1
r03,6,night,20,4,0
r03,7,early,21,4,1
r03,7,late,22,4,0
r03,7,night,23,3,0
r03,8,early,24,6,2
r03,8,late,25,3,0
r03,8,night,26,3,1
r03,9,early,27,4,1
r03,9,late,28,3,2
r03,9,night,29,3,1
r03,10,early,30,5,2
r03,10,late,31,5,0
r03,10,night,32,3,1
r03,11,early,33,5,1
r03,11,late,34,6,1
r03,11,night,35,3,0
r03,12,early,36,4,2
r03,12,late,37,4,2
r03,12,night,38,4,1
r03,13,early,39,4,1
r03,13,late,40,5,0
r03,13,night,41,3,0
r03,14,early,42,4,2
r03,14,late,43,5,2
r03,14,night,44,3,1
r03,15,early,45,4,2
r03,15,late,46,4,2
r03,15,night,47,3,0
r03,16,early,48,5,2
r03,16,late,49,5,1
r03,16,night,50,3,0
r03,17,early,51,4,2
r03,17,late,52,4,2
r03,17,night,53,3,0
r03,18,early,54,6,2
r03,18,late,55,5,2
r03,18,night,56,2,1
r03,19,early,57,3,2
r03,19,late,58,3,1
r03,19,night,59,3,1
r03,20,early,60,2,1
r03,20,late,61,2,0
r03,20,night,62,1,0
r03,21,early,63,5,2
r03,21,late,64,5,2
r03,21,night,65,2,1
r03,22,early,66,5,2
r03,22,late,67,5,0
r03,22,night,68,2,1
r03,23,early,69,5,2
r03,23,late,70,5,1
r03,23,night,71,4,0
r03,24,early,72,5,1
r03,24,late,73,6,1
r03,24,night,74,4,0
r03,25,early,75,5,0
r03,25,late,76,3,1
r03,25,night,77,3,0
r04,0,early,0,6,1
r04,0,late,1,6,2
r04,0,night,2,3,1
r04,1,early,3,9,2
r04,1,late,4,7,2
r04,1,night,5,4,1
r04,2,early,6,8,1
r04,2,late,7,6,1
r04,2,night,8,4,0
r04,3,early,9,5,2
r04,3,late,10,8,2
r04,3,night,11,5,1
r04,4,early,12,7,2
r04,4,late,13,7,1
r04,4,night,14,5,1
r04,5,early,15,6,2
r04,5,late,16,7,2
r04,5,night,17,4,0
r04,6,early,18,3,1
r04,6,late,19,2,2
r04,6,night,20,1,0
r04,7,early,21,8,2
r04,7,late,22,8,1
r04,7,night,23,4,1
r04,8,early,24,8,1
r04,8,late,25,8,2
r04,8,night,26,5,1
r04,9,early,27,7,1
r04,9,late,28,7,1
r04,9,night,29,6,0
r04,10,early,30,6,2
r04,10,late,31,8,2
r04,10,night,32,5,1
r04,11,early,33,7,1
r04,11,late,34,6,2
r04,11,night,35,5,0
r04,12,early,36,4,2
r04,12,late,37,5,1
r04,12,night,38,2,1
r04,13,early,39,5,0
r04,13,late,40,4,0
r04,13,night,41,3,0
r04,14,early,42,8,2
r04,14,late,43,6,1
r04,14,night,44,5,1
r04,15,early,45,7,1
r04,15,late,46,5,2
r04,15,night,47,4,1
r04,16,early,48,2,0
r04,16,late,49,3,2
r04,16,night,50,1,0
r04,17,early,51,8,1
r04,17,late,52,5,2
r04,17,night,53,4,1
r04,18,early,54,8,2
r04,18,late,55,8,1
r04,18,night,56,5,0
r04,19,early,57,7,2
r04,19,late,58,6,0
r04,19,night,59,4,1
r04,20,early,60,6,1
r04,20,late,61,4,2
r04,20,night,62,6,0
r04,21,early,63,7,2
r04,21,late,64,7,1
r04,21,night,65,6,1
r04,22,early,66,6,2
r04,22,late,67,8,1
r04,22,night,68,5,1
r04,23,early,69,7,1
r04,23,late,70,7,2
r04,23,night,71,5,1
r04,24,early,72,6,1
r04,24,late,73,8,0
r04,24,night,74,5,1
r04,25,early,75,7,1
r04,25,late,76,4,1
r04,25,night,77,4,1
r04,26,early,78,5,2
r04,26,late,79,3,2
r04,26,night,80,2,1
r05,0,early,0,6,1
r05,0,late,1,5,2
r05,0,night,2,3,1
r05,1,early,3,6,0
r05,1,late,4,7,1
r05,1,night,5,3,1
r05,2,early,6,7,1
r05,2,late,7,7,2
r05,2,night,8,3,1
r05,3,early,9,7,2
r05,3,late,10,6,2
r05,3,night,11,5,1
r05,4,early,12,7,1
r05,4,late,13,7,2
r05,4,night,14,4,1
r05,5,early,15,5,2
r05,5,late,16,6,1
r05,5,night,17,5,1
r05,6,early,18,4,2
r05,6,late,19,4,2
r05,6,night,20,2,1
r05,7,early,21,6,2
r05,7,late,22,6,1
r05,7,night,23,3,1
r05,8,early,24,7,1
r05,8,late,25,5,2
r05,8,night,26,4,1
r05,9,early,27,6,2
r05,9,late,28,6,2
r05,9,night,29,3,0
r05,10,early,30,5,1
r05,10,late,31,4,1
r05,10,night,32,6,0
r05,11,early,33,7,2
r05,11,late,34,5,2
r05,11,night,35,5,1
r05,12,early,36,6,2
r05,12,late,37,7,1
r05,12,night,38,5,1
r05,13,early,39,6,2
r05,13,late,40,6,1
r05,13,night,41,6,0
r05,14,early,42,6,2
r05,14,late,43,6,2
r05,14,night,44,6,1
r05,15,early,45,7,1
r05,15,late,46,6,2
r05,15,night,47,4,1
r05,16,early,48,8,1
r05,16,late,49,6,1
r05,16,night,50,5,1
r05,17,early,51,5,2
r05,17,late,52,7,0
r05,17,night,53,5,0
r05,18,early,54,7,2
r05,18,late,55,5,2
r05,18,night,56,5,1
r05,19,early,57,7,1
r05,19,late,58,6,1
r05,19,night,59,5,0
r05,20,early,60,9,0
r05,20,late,61,6,2
r05,20,night,62,4,1
r05,21,early,63,7,1
r05,21,late,64,7,2
r05,21,night,65,4,0
r05,22,early,66,7,1
r05,22,late,67,5,2
r05,22,night,68,4,1
r05,23,early,69,8,2
r05,23,late,70,7,1
r05,23,night,71,5,1
r05,24,early,72,8,2
r05,24,late,73,7,2
r05,24,night,74,6,1
r05,25,early,75,8,2
r05,25,late,76,6,2
r05,25,night,77,4,1
r05,26,early,78,8,2
r05,26,late,79,8,2
r05,26,night,80,3,0
r05,27,early,81,4,1
r05,27,late,82,5,2
r05,27,night,83,4,1
r06,0,early,0,1,2
r06,0,late,1,1,0
r06,0,night,2,1,0
r06,1,early,3,11,1
r06,1,late,4,9,2
r06,1,night,5,7,1
r06,2,early,6,9,2
r06,2,late,7,10,2
r06,2,night,8,7,1
r06,3,early,9,4,2
r06,3,late,10,5,1
r06,3,night,11,4,0
r06,4,early,12,7,2
r06,4,late,13,10,2
r06,4,night,14,5,1
r06,5,early,15,8,2
r06,5,late,16,10,2
r06,5,night,17,4,1
r06,6,early,18,10,1
r06,6,late,19,8,2
r06,6,night,20,5,0
r06,7,early,21,8,2
r06,7,late,22,10,2
r06,7,night,23,5,1
r06,8,early,24,6,2
r06,8,late,25,6,1
r06,8,night,26,4,0
r06,9,early,27,9,2
r06,9,late,28,10,2
r06,9,night,29,6,1
r06,10,early,30,10,1
r06,10,late,31,10,1
r06,10,night,32,5,1
r06,11,early,33,8,2
r06,11,late,34,7,2
r06,11,night,35,6,0
r06,12,early,36,10,2
r06,12,late,37,8,2
r06,12,night,38,6,1
r06,13,early,39,11,2
r06,13,late,40,9,2
r06,13,night,41,7,0
r06,14,early,42,10,2
r06,14,late,43,10,2
r06,14,night,44,5,1
r06,15,early,45,6,2
r06,15,late,46,9,1
r06,15,night,47,6,1
r06,16,early,48,9,2
r06,16,late,49,9,2
r06,16,night,50,7,1
r06,17,early,51,10,1
r06,17,late,52,9,2
r06,17,night,53,6,1
r06,18,early,54,7,2
r06,18,late,55,7,2
r06,18,night,56,7,1
r06,19,early,57,7,2
r06,19,late,58,7,2
r06,19,night,59,5,0
r06,20,early,60,9,2
r06,20,late,61,9,2
r06,20,night,62,6,1
r06,21,early,63,11,2
r06,21,late,64,12,2
r06,21,night,65,6,1
r06,22,early,66,7,2
r06,22,late,67,11,2
r06,22,night,68,7,1
r06,23,early,69,6,2
r06,23,late,70,6,2
r06,23,night,71,4,1
r06,24,early,72,11,2
r06,24,late,73,10,2
r06,24,night,74,7,1
r06,25,early,75,10,2
r06,25,late,76,7,2
r06,25,night,77,6,1
r06,26,early,78,4,1
r06,26,late,79,2,2
r06,26,night,80,4,1
r06,27,early,81,3,2
r06,27,late,82,2,0
r06,27,night,83,2,1
r07,0,early,0,8,1
r07,0,late,1,9,2
r07,0,night,2,3,1
r07,1,early,3,10,2
r07,1,late,4,9,2
r07,1,night,5,4,1
r07,2,early,6,9,2
r07,2,late,7,6,1
r07,2,night,8,4,0
r07,3,early,9,7,2
r07,3,late,10,7,0
r07,3,night,11,5,1
r07,4,early,12,9,2
r07,4,late,13,7,2
r07,4,night,14,6,1
r07,5,early,15,7,2
r07,5,late,16,7,0
r07,5,night,17,5,1
r07,6,early,18,5,2
r07,6,late,19,6,2
r07,6,night,20,5,0
r07,7,early,21,10,2
r07,7,late,22,9,2
r07,7,night,23,5,1
r07,8,early,24,6,2
r07,8,late,25,10,1
r07,8,night,26,6,0
r07,9,early,27,8,1
r07,9,late,28,7,2
r07,9,night,29,7,1
r07,10,early,30,10,2
r07,10,late,31,10,2
r07,10,night,32,7,1
r07,11,early,33,9,2
r07,11,late,34,6,2
r07,11,night,35,7,1
r07,12,early,36,9,2
r07,12,late,37,6,1
r07,12,night,38,7,1
r07,13,early,39,5,1
r07,13,late,40,5,2
r07,13,night,41,2,0
r07,14,early,42,10,2
r07,14,late,43,10,2
r07,14,night,44,6,0
r07,15,early,45,9,2
r07,15,late,46,8,2
r07,15,night,47,5,0
r07,16,early,48,12,2
r07,16,late,49,11,2
r07,16,night,50,7,1
r07,17,early,51,12,2
r07,17,late,52,12,2
r07,17,night,53,7,1
r07,18,early,54,10,2
r07,18,late,55,9,1
r07,18,night,56,7,1
r07,19,early,57,9,2
r07,19,late,58,5,2
r07,19,night,59,6,0
r07,20,early,60,9,2
r07,20,late,61,7,2
r07,20,night,62,6,1
r07,21,early,63,6,2
r07,21,late,64,10,2
r07,21,night,65,6,0
r07,22,early,66,10,2
r07,22,late,67,9,0
r07,22,night,68,6,1
r07,23,early,69,9,1
r07,23,late,70,7,1
r07,23,night,71,8,1
r07,24,early,72,6,1
r07,24,late,73,10,2
r07,24,night,74,7,0
r07,25,early,75,6,2
r07,25,late,76,4,2
r07,25,night,77,2,1
r07,26,early,78,5,2
r07,26,late,79,4,1
r07,26,night,80,2,1
r07,27,early,81,3,1
r07,27,late,82,3,1
r07,27,night,83,4,0
r08,0,early,0,2,1
r08,0,late,1,3,2
r08,0,night,2,1,0
r08,1,early,3,3,1
r08,1,late,4,2,1
r08,1,night,5,1,1
r08,2,early,6,5,0
r08,2,late,7,4,2
r08,2,night,8,2,0
r08,3,early,9,5,2
r08,3,late,10,4,2
r08,3,night,11,3,0
r08,4,early,12,4,2
r08,4,late,13,5,2
r08,4,night,14,2,0
r08,5,early,15,5,1
r08,5,late,16,4,0
r08,5,night,17,4,1
r08,6,early,18,2,0
r08,6,late,19,2,1
r08,6,night,20,1,0
r08,7,early,21,5,0
r08,7,late,22,5,1
r08,7,night,23,3,1
r08,8,early,24,4,2
r08,8,late,25,4,2
r08,8,night,26,3,1
r08,9,early,27,2,0
r08,9,late,28,1,2
r08,9,night,29,1,1
r08,10,early,30,4,1
r08,10,late,31,5,0
r08,10,night,32,4,0
r08,11,early,33,5,2
r08,11,late,34,4,0
r08,11,night,35,3,0
r08,12,early,36,5,2
r08,12,late,37,3,2
r08,12,night,38,2,0
r08,13,early,39,3,0
r08,13,late,40,2,2
r08,13,night,41,2,0
r08,14,early,42,4,1
r08,14,late,43,4,2
r08,14,night,44,4,0
r08,15,early,45,5,2
r08,15,late,46,5,1
r08,15,night,47,3,1
r08,16,early,48,5,2
r08,16,late,49,4,1
r08,16,night,50,3,0
r08,17,early,51,5,1
r08,17,late,52,5,2
r08,17,night,53,3,0
r08,18,early,54,6,2
r08,18,late,55,5,2
r08,18,night,56,2,0
r08,19,early,57,4,2
r08,19,late,58,4,2
r08,19,night,59,2,1
r08,20,early,60,4,1
r08,20,late,61,3,1
r08,20,night,62,3,1
r08,21,early,63,4,2
r08,21,late,64,2,1
r08,21,night,65,3,0
r08,22,early,66,5,2
r08,22,late,67,5,2
r08,22,night,68,3,0
r08,23,early,69,5,2
r08,23,late,70,5,1
r08,23,night,71,3,0
r08,24,early,72,3,1
r08,24,late,73,2,2
r08,24,night,74,1,0
r09,0,early,0,3,2
r09,0,late,1,2,2
r09,0,night,2,1,1
r09,1,early,3,5,2
r09,1,late,4,6,2
r09,1,night,5,3,1
r09,2,early,6,4,2
r09,2,late,7,3,1
r09,2,night,8,3,1
r09,3,early,9,3,0
r09,3,late,10,3,2
r09,3,night,11,2,1
r09,4,early,12,5,1
r09,4,late,13,4,2
r09,4,night,14,3,0
r09,5,early,15,6,2
r09,5,late,16,3,2
r09,5,night,17,3,1
r09,6,early,18,6,2
r09,6,late,19,4,2
r09,6,night,20,4,0
r09,7,early,21,5,0
r09,7,late,22,3,2
r09,7,night,23,3,1
r09,8,early,24,2,2
r09,8,late,25,6,1
r09,8,night,26,3,0
r09,9,early,27,5,2
r09,9,late,28,5,2
r09,9,night,29,4,0
r09,10,early,30,3,2
r09,10,late,31,4,1
r09,10,night,32,4,0
r09,11,early,33,4,0
r09,11,late,34,4,2
r09,11,night,35,2,1
r09,12,early,36,5,1
r09,12,late,37,5,2
r09,12,night,38,3,1
r09,13,early,39,4,0
r09,13,late,40,3,2
r09,13,night,41,2,0
r09,14,early,42,4,2
r09,14,late,43,3,1
r09,14,night,44,3,0
r09,15,early,45,3,2
r09,15,late,46,4,2
r09,15,night,47,2,1
r09,16,early,48,4,1
r09,16,late,49,5,1
r09,16,night,50,3,0
r09,17,early,51,5,1
r09,17,late,52,4,1
r09,17,night,53,4,1
r09,18,early,54,4,2
r09,18,late,55,4,2
r09,18,night,56,4,0
r09,19,early,57,5,1
r09,19,late,58,6,1
r09,19,night,59,3,1
r09,20,early,60,4,2
r09,20,late,61,4,0
r09,20,night,62,3,1
r09,21,early,63,4,2
r09,21,late,64,5,1
r09,21,night,65,3,0
r09,22,early,66,5,1
r09,22,late,67,3,2
r09,22,night,68,3,1
r09,23,early,69,3,0
r09,23,late,70,1,1
r09,23,night,71,2,0
r09,24,early,72,1,1
r09,24,late,73,2,2
r09,24,night,74,2,0
r10,0,early,0,3,1
r10,0,late,1,3,2
r10,0,night,2,1,1
r10,2,early,6,11,2
r10,2,late,7,11,1
r10,2,night,8,7,1
r10,3,early,9,10,2
r10,3,late,10,10,1
r10,3,night,11,6,1
r10,4,early,12,9,2
r10,4,late,13,8,2
r10,4,night,14,6,1
r10,5,early,15,9,2
r10,5,late,16,9,2
r10,5,night,17,4,1
r10,6,early,18,9,2
r10,6,late,19,6,1
r10,6,night,20,5,1
r10,7,early,21,8,1
r10,7,late,22,6,2
r10,7,night,23,3,1
r10,8,early,24,8,2
r10,8,late,25,8,2
r10,8,night,26,8,1
r10,9,early,27,9,2
r10,9,late,28,8,2
r10,9,night,29,6,1
r10,10,early,30,8,2
r10,10,late,31,9,2
r10,10,night,32,6,1
r10,11,early,33,9,2
r10,11,late,34,10,2
r10,11,night,35,7,1
r10,12,early,36,10,2
r10,12,late,37,10,2
r10,12,night,38,6,1
r10,13,early,39,8,2
r10,13,late,40,5,2
r10,13,night,41,6,0
r10,14,early,42,8,2
r10,14,late,43,7,1
r10,14,night,44,6,1
r10,15,early,45,8,1
r10,15,late,46,11,2
r10,15,night,47,6,0
r10,16,early,48,8,2
r10,16,late,49,5,2
r10,16,night,50,6,1
r10,17,early,51,9,2
r10,17,late,52,9,2
r10,17,night,53,4,1
r10,18,early,54,9,2
r10,18,late,55,8,1
r10,18,night,56,6,1
r10,19,early,57,9,1
r10,19,late,58,9,2
r10,19,night,59,6,1
r10,20,early,60,9,2
r10,20,late,61,9,1
r10,20,night,62,7,1
r10,21,early,63,8,2
r10,21,late,64,10,1
r10,21,night,65,6,1
r10,22,early,66,10,2
r10,22,late,67,9,2
r10,22,night,68,6,1
r10,23,early,69,9,2
r10,23,late,70,8,2
r10,23,night,71,7,1
r10,24,early,72,9,2
r10,24,late,73,11,2
r10,24,night,74,6,1
r10,25,early,75,5,2
r10,25,late,76,5,1
r10,25,night,77,4,0
r10,26,early,78,3,2
r10,26,late,79,6,2
r10,26,night,80,3,0
r11,0,early,0,8,2
r11,0,late,1,5,2
r11,0,night,2,3,1
r11,1,early,3,4,2
r11,1,late,4,5,0
r11,1,night,5,2,1
r11,2,early,6,9,1
r11,2,late,7,9,2
r11,2,night,8,5,0
r11,3,early,9,10,2
r11,3,late,10,6,2
r11,3,night,11,7,1
r11,4,early,12,10,2
r11,4,late,13,10,2
r11,4,night,14,7,1
r11,5,early,15,6,2
r11,5,late,16,8,2
r11,5,night,17,4,1
r11,6,early,18,10,2
r11,6,late,19,11,1
r11,6,night,20,7,1
r11,7,early,21,5,2
r11,7,late,22,5,1
r11,7,night,23,3,1
r11,8,early,24,6,2
r11,8,late,25,7,2
r11,8,night,26,4,1
r11,9,early,27,7,2
r11,9,late,28,7,2
r11,9,night,29,8,1
r11,10,early,30,7,1
r11,10,late,31,8,2
r11,10,night,32,8,1
r11,11,early,33,8,2
r11,11,late,34,9,2
r11,11,night,35,6,1
r11,12,early,36,9,2
r11,12,late,37,9,2
r11,12,night,38,7,0
r11,13,early,39,9,2
r11,13,late,40,9,2
r11,13,night,41,7,1
r11,14,early,42,7,2
r11,14,late,43,8,2
r11,14,night,44,8,1
r11,15,early,45,7,2
r11,15,late,46,10,2
r11,15,night,47,6,1
r11,16,early,48,7,1
r11,16,late,49,7,2
r11,16,night,50,5,1
r11,17,early,51,8,1
r11,17,late,52,7,2
r11,17,night,53,6,1
r11,18,early,54,9,2
r11,18,late,55,9,2
r11,18,night,56,5,1
r11,19,early,57,5,2
r11,19,late,58,8,1
r11,19,night,59,7,1
r11,20,early,60,10,1
r11,20,late,61,8,2
r11,20,night,62,7,1
r11,21,early,63,8,2
r11,21,late,64,10,2
r11,21,night,65,7,1
r11,22,early,66,8,2
r11,22,late,67,7,1
r11,22,night,68,5,1
r11,23,early,69,3,1
r11,23,late,70,5,1
r11,23,night,71,2,1
r12,0,early,0,5,0
r12,0,late,1,5,2
r12,0,night,2,3,1
r12,1,early,3,4,0
r12,1,late,4,6,2
r12,1,night,5,3,0
r12,2,early,6,9,2
r12,2,late,7,9,2
r12,2,night,8,5,1
r12,3,early,9,5,2
r12,3,late,10,5,1
r12,3,night,11,3,0
r12,4,early,12,8,1
r12,4,late,13,9,2
r12,4,night,14,7,1
r12,5,early,15,7,1
r12,5,late,16,8,2
r12,5,night,17,7,0
r12,6,early,18,9,2
r12,6,late,19,9,2
r12,6,night,20,6,1
r12,7,early,21,10,1
r12,7,late,22,8,1
r12,7,night,23,6,1
r12,8,early,24,6,2
r12,8,late,25,11,2
r12,8,night,26,6,1
r12,9,early,27,9,2
r12,9,late,28,9,2
r12,9,night,29,6,1
r12,10,early,30,7,1
r12,10,late,31,8,1
r12,10,night,32,6,1
r12,11,early,33,9,2
r12,11,late,34,10,2
r12,11,night,35,6,1
r12,12,early,36,10,2
r12,12,late,37,10,2
r12,12,night,38,5,1
r12,13,early,39,9,2
r12,13,late,40,7,2
r12,13,night,41,8,0
r12,14,early,42,11,1
r12,14,late,43,11,2
r12,14,night,44,6,1
r12,15,early,45,11,2
r12,15,late,46,10,2
r12,15,night,47,7,1
r12,16,early,48,8,2
r12,16,late,49,9,2
r12,16,night,50,7,1
r12,17,early,51,9,2
r12,17,late,52,7,2
r12,17,night,53,6,0
r12,18,early,54,7,2
r12,18,late,55,6,2
r12,18,night,56,6,1
r12,19,early,57,9,2
r12,19,late,58,6,2
r12,19,night,59,5,1
r12,20,early,60,9,2
r12,20,late,61,8,2
r12,20,night,62,6,0
r12,21,early,63,10,2
r12,21,late,64,11,1
r12,21,night,65,6,1
r12,22,early,66,9,1
r12,22,late,67,11,2
r12,22,night,68,5,1
r12,23,early,69,8,2
r12,23,late,70,8,2
r12,23,night,71,5,1
r12,24,early,72,7,2
r12,24,late,73,7,1
r12,24,night,74,4,1
r12,25,early,75,4,2
r12,25,late,76,5,2
r12,25,night,77,3,0
r12,26,early,78,3,0
r12,26,late,79,2,2
r12,26,night,80,1,1
r12,27,early,81,1,2
r12,27,late,82,1,0
r12,27,night,83,2,0
r13,0,early,0,3,1
r13,0,late,1,2,1
r13,0,night,2,2,0
r13,1,early,3,6,1
r13,1,late,4,6,2
r13,1,night,5,2,1
r13,2,early,6,5,2
r13,2,late,7,6,2
r13,2,night,8,3,1
r13,3,early,9,3,1
r13,3,late,10,5,1
r13,3,night,11,2,1
r13,4,early,12,4,2
r13,4,late,13,4,2
r13,4,night,14,4,1
r13,5,early,15,5,1
r13,5,late,16,4,2
r13,5,night,17,3,0
r13,6,early,18,6,2
r13,6,late,19,5,2
r13,6,night,20,3,1
r13,7,early,21,5,0
r13,7,late,22,5,0
r13,7,night,23,4,0
r13,8,early,24,5,0
r13,8,late,25,5,2
r13,8,night,26,2,0
r13,9,early,27,5,2
