nurse_id,skill_level,day,shift,global_shift,max_load
n012,2,11,night,35,15
n012,2,13,early,39,5
n012,2,14,early,42,15
n012,2,15,early,45,5
n012,2,16,night,50,15
n012,2,17,night,53,5
n012,2,18,night,56,15
n012,2,19,night,59,15
n012,2,20,night,62,15
n012,2,22,early,66,15
n012,2,23,early,69,5
n012,2,24,late,73,5
n012,2,25,night,77,5
n012,2,26,night,80,5
n013,2,0,late,1,15
n013,2,1,late,4,5
n013,2,2,late,7,15
n013,2,3,late,10,15
n013,2,4,late,13,5
n013,2,5,late,16,15
n013,2,6,late,19,15
n013,2,7,night,23,15
n013,2,9,late,28,15
n013,2,11,late,34,15
n013,2,13,early,39,15
n013,2,14,late,43,5
n013,2,16,night,50,5
n013,2,17,night,53,15
n013,2,19,late,58,15
n013,2,20,night,62,5
n013,2,22,early,66,15
n013,2,23,late,70,15
n013,2,24,night,74,5
n013,2,25,night,77,15
n013,2,27,early,81,15
n014,1,0,early,0,12
n014,1,1,early,3,12
n014,1,2,early,6,12
n014,1,3,early,9,12
n014,1,4,early,12,12
n014,1,5,early,15,12
n014,1,6,early,18,12
n014,1,7,early,21,12
n014,1,8,early,24,12
n014,1,9,late,28,12
n014,1,11,early,33,12
n014,1,12,early,36,12
n014,1,13,late,40,12
n014,1,15,early,45,12
n014,1,16,late,49,12
n014,1,17,late,52,12
n014,1,18,late,55,12
n014,1,19,late,58,12
n014,1,20,late,61,12
n014,1,21,late,64,12
n014,1,22,night,68,12
n014,1,24,late,73,12
n014,1,25,late,76,12
n014,1,26,night,80,12
n015,2,1,early,3,15
n015,2,2,early,6,5
n015,2,3,late,10,15
n015,2,5,late,16,15
n015,2,6,late,19,15
n015,2,7,late,22,5
n015,2,8,late,25,15
n015,2,9,night,29,15
n015,2,10,night,32,15
n015,2,11,night,35,15
n015,2,13,early,39,5
n015,2,14,early,42,5
n015,2,15,late,46,15
n015,2,17,early,51,15
n015,2,18,late,55,15
n015,2,19,late,58,15
n015,2,20,late,61,15
n015,2,21,night,65,15
n015,2,23,late,70,15
n015,2,24,late,73,15
n015,2,25,late,76,15
n015,2,26,late,79,5
n016,1,0,early,0,12
n016,1,1,early,3,12
n016,1,2,early,6,12
n016,1,3,late,10,12
n016,1,4,night,14,12
n016,1,6,late,19,12
n016,1,7,late,22,12
n016,1,8,night,26,12
n016,1,10,early,30,12
n016,1,11,early,33,12
n016,1,12,early,36,12
n016,1,13,late,40,12
n016,1,14,late,43,12
n016,1,15,late,46,12
n016,1,17,late,52,12
n016,1,19,early,57,12
n016,1,20,early,60,12
n016,1,21,early,63,12
n016,1,22,late,67,12
n016,1,23,late,70,12
n016,1,25,night,77,12
n016,1,26,night,80,12
n017,0,1,early,3,10
n017,0,2,early,6,10
n017,0,3,early,9,10
n017,0,4,early,12,10
n017,0,5,late,16,10
n017,0,6,late,19,10
n017,0,7,late,22,10
n017,0,8,late,25,10
n017,0,10,early,30,10
n017,0,11,early,33,10
n017,0,12,early,36,10
n017,0,13,late,40,10
n017,0,14,late,43,10
n017,0,15,late,46,10
n017,0,17,late,52,10
n017,0,18,late,55,10
n017,0,19,night,59,10
n017,0,21,early,63,10
n017,0,23,early,69,10
n017,0,24,late,73,10
n017,0,26,early,78,10
n018,1,0,early,0,12
n018,1,1,late,4,12
n018,1,2,late,7,12
n018,1,4,late,13,12
n018,1,5,late,16,12
n018,1,6,night,20,12
n018,1,8,early,24,12
n018,1,9,late,28,12
n018,1,10,night,32,12
n018,1,12,early,36,12
n018,1,13,early,39,12
n018,1,14,early,42,12
n018,1,15,early,45,12
n018,1,16,late,49,12
n018,1,17,late,52,12
n018,1,18,night,56,12
n018,1,20,early,60,12
n018,1,21,early,63,12
n018,1,22,late,67,12
n018,1,23,late,70,12
n018,1,24,late,73,12
n018,1,25,late,76,12
n018,1,26,late,79,12
n018,1,27,late,82,12
n019,2,0,early,0,15
n019,2,1,early,3,15
n019,2,2,early,6,5
n019,2,3,late,10,15
n019,2,5,night,17,15
n019,2,7,early,21,5
n019,2,8,late,25,15
n019,2,10,early,30,15
n019,2,11,early,33,15
n019,2,12,late,37,15
n019,2,13,late,40,15
n019,2,14,late,43,15
n019,2,16,late,49,5
n019,2,17,late,52,15
n019,2,18,night,56,15
n019,2,20,early,60,15
n019,2,21,late,64,15
n019,2,23,early,69,15
n019,2,24,early,72,15
n019,2,26,early,78,5
n019,2,27,early,81,15
n020,2,1,early,3,15
n020,2,2,early,6,15
n020,2,4,late,13,15
n020,2,6,early,18,15
n020,2,7,early,21,5
n020,2,8,late,25,15
n020,2,10,early,30,5
n020,2,11,late,34,15
n020,2,12,late,37,15
n020,2,13,night,41,5
n020,2,15,early,45,15
n020,2,16,early,48,15
n020,2,18,early,54,15
n020,2,19,night,59,15
n020,2,21,early,63,5
n020,2,22,early,66,15
n020,2,23,early,69,15
n020,2,24,early,72,5
n020,2,25,early,75,5
n020,2,26,early,78,5
n020,2,27,early,81,5
n021,2,0,early,0,15
n021,2,1,late,4,15
n021,2,2,late,7,15
n021,2,3,night,11,5
n021,2,6,early,18,15
n021,2,7,early,21,15
n021,2,8,early,24,15
n021,2,10,early,30,5
n021,2,11,late,34,15
n021,2,12,late,37,15
n021,2,13,night,41,15
n021,2,15,early,45,15
n021,2,16,early,48,5
n021,2,17,night,53,15
n021,2,19,early,57,5
n021,2,20,early,60,5
n021,2,21,early,63,15
n021,2,22,late,67,15
n021,2,23,night,71,15
n021,2,26,early,78,5
n022,0,0,early,0,10
n022,0,1,early,3,10
n022,0,2,late,7,10
n022,0,3,night,11,10
n022,0,4,night,14,10
n022,0,6,late,19,10
n022,0,8,night,26,10
n022,0,10,early,30,10
n022,0,11,early,33,10
n022,0,13,early,39,10
n022,0,15,early,45,10
n022,0,16,early,48,10
n022,0,18,early,54,10
n022,0,19,early,57,10
n022,0,20,early,60,10
n022,0,22,early,66,10
n022,0,23,night,71,10
n022,0,25,early,75,10
n022,0,26,late,79,10
n022,0,27,late,82,10
n023,2,0,early,0,15
n023,2,2,late,7,5
n023,2,4,late,13,15
n023,2,6,late,19,15
n023,2,7,late,22,5
n023,2,9,early,27,5
n023,2,10,late,31,5
n023,2,12,late,37,15
n023,2,14,early,42,15
n023,2,15,late,46,15
n023,2,16,late,49,15
n023,2,19,early,57,15
n023,2,20,night,62,15
n023,2,22,early,66,15
n023,2,23,night,71,15
n023,2,24,night,74,15
n023,2,26,early,78,5
n023,2,27,early,81,15
n024,1,2,night,8,12
n024,1,4,night,14,12
n024,1,7,early,21,12
n024,1,9,early,27,12
n024,1,10,late,31,12
n024,1,13,early,39,12
n024,1,15,late,46,12
n024,1,16,late,49,12
n024,1,19,early,57,12
n024,1,21,early,63,12
n024,1,22,night,68,12
n024,1,24,early,72,12
n024,1,25,early,75,12
n024,1,26,late,79,12
n024,1,27,late,82,12
n025,0,1,night,5,10
n025,0,2,night,8,10
n025,0,7,late,22,10
n025,0,9,early,27,10
n025,0,10,late,31,10
n025,0,14,early,42,10
n025,0,16,early,48,10
n025,0,19,night,59,10
n025,0,21,early,63,10
n025,0,22,night,68,10
n025,0,24,early,72,10
n025,0,25,early,75,10
n025,0,27,early,81,10
n026,0,2,night,8,10
n026,0,7,late,22,10
n026,0,10,late,31,10
n026,0,14,early,42,10
n026,0,16,early,48,10
n026,0,21,late,64,10
n026,0,24,night,74,10
n026,0,26,early,78,10
n026,0,27,late,82,10
n027,2,1,night,5,5
n027,2,10,late,31,5
n027,2,14,early,42,15
n027,2,16,late,49,15
n027,2,25,early,75,15
n027,2,26,late,79,15
n027,2,27,late,82,15
n028,0,3,early,9,10
n028,0,10,late,31,10
n028,0,16,late,49,10
n028,0,25,early,75,10
n029,2,11,early,33,15
n029,2,16,late,49,5
n029,2,25,late,76,15
n030,0,16,night,50,10
n031,1,16,night,50,12
