nurse_id,skill_level,day,shift,global_shift,max_load
n014,1,7,late,22,12
n014,1,9,early,27,12
n014,1,10,late,31,12
n014,1,12,early,36,12
n015,1,0,early,0,12
n015,1,1,early,3,12
n015,1,2,early,6,12
n015,1,3,late,10,12
n015,1,4,night,14,12
n015,1,5,night,17,12
n015,1,7,early,21,12
n015,1,8,early,24,12
n015,1,9,late,28,12
n015,1,10,late,31,12
n015,1,12,night,38,12
n016,0,1,early,3,10
n016,0,2,late,7,10
n016,0,3,late,10,10
n016,0,5,early,15,10
n016,0,6,early,18,10
n016,0,7,night,23,10
n016,0,9,late,28,10
n016,0,10,night,32,10
n016,0,12,night,38,10
n017,0,0,early,0,10
n017,0,1,late,4,10
n017,0,2,late,7,10
n017,0,3,night,11,10
n017,0,5,late,16,10
n017,0,8,early,24,10
n017,0,9,late,28,10
n017,0,13,early,39,10
n018,1,0,early,0,12
n018,1,1,late,4,12
n018,1,2,late,7,12
n018,1,3,late,10,12
n018,1,6,early,18,12
n018,1,8,early,24,12
n018,1,9,late,28,12
n018,1,10,night,32,12
n018,1,13,early,39,12
n019,1,1,late,4,12
n019,1,2,late,7,12
n019,1,3,night,11,12
n019,1,6,night,20,12
n019,1,8,early,24,12
n019,1,9,night,29,12
n019,1,11,early,33,12
n019,1,13,early,39,12
n020,0,6,night,20,10
n020,0,8,late,25,10
n020,0,11,early,33,10
n020,0,13,early,39,10
n021,1,11,late,34,12
n022,0,11,late,34,10
n023,1,11,late,34,12
