nurse_id,skill_level,day,shift,global_shift,max_load
n029,1,1,early,3,12
n029,1,7,night,23,12
n029,1,9,late,28,12
n029,1,12,early,36,12
n029,1,13,early,39,12
n030,2,1,early,3,5
n030,2,8,early,24,15
n030,2,9,late,28,15
n030,2,12,early,36,15
n031,0,1,early,3,10
n031,0,10,early,30,10
n031,0,13,early,39,10
n032,0,10,early,30,10
n033,1,10,early,30,12
