nurse_id,skill_level,day,shift,global_shift,max_load
n008,0,5,night,17,10
n008,0,7,early,21,10
n008,0,8,late,25,10
n008,0,9,night,29,10
n008,0,11,early,33,10
n008,0,12,early,36,10
n008,0,13,late,40,10
n009,0,0,night,2,10
n009,0,1,night,5,10
n009,0,3,early,9,10
n009,0,4,late,13,10
n009,0,5,late,16,10
n009,0,6,late,19,10
n009,0,7,late,22,10
n009,0,8,night,26,10
n009,0,9,night,29,10
n009,0,10,night,32,10
n009,0,11,night,35,10
n009,0,13,night,41,10
n010,2,0,night,2,15
n010,2,1,night,5,15
n010,2,3,early,9,15
n010,2,4,late,13,15
n010,2,5,late,16,15
n010,2,6,late,19,15
n010,2,7,late,22,5
n010,2,8,night,26,15
n010,2,9,night,29,5
n010,2,11,early,33,15
n010,2,12,early,36,15
n010,2,13,night,41,15
n011,1,0,night,2,12
n011,1,1,night,5,12
n011,1,2,night,8,12
n011,1,4,late,13,12
n011,1,5,night,17,12
n011,1,6,night,20,12
n011,1,7,night,23,12
n011,1,9,early,27,12
n011,1,10,early,30,12
n011,1,11,early,33,12
n011,1,12,early,36,12
n011,1,13,early,39,12
n012,1,0,late,1,12
n012,1,1,night,5,12
n012,1,3,early,9,12
n012,1,4,early,12,12
n012,1,5,early,15,12
n012,1,6,early,18,12
n012,1,7,late,22,12
n012,1,8,late,25,12
n012,1,9,late,28,12
n012,1,10,late,31,12
n012,1,11,night,35,12
n012,1,12,night,38,12
n013,1,0,night,2,12
n013,1,2,early,6,12
n013,1,3,night,11,12
n013,1,4,night,14,12
n013,1,5,night,17,12
n013,1,6,night,20,12
n013,1,8,early,24,12
n013,1,9,early,27,12
n013,1,10,early,30,12
n013,1,11,early,33,12
n013,1,12,early,36,12
n013,1,13,late,40,12
n014,0,0,late,1,10
n014,0,1,late,4,10
n014,0,2,night,8,10
n014,0,4,early,12,10
n014,0,5,early,15,10
n014,0,6,early,18,10
n014,0,7,late,22,10
n014,0,8,late,25,10
n014,0,9,late,28,10
n014,0,10,late,31,10
n014,0,11,late,34,10
n014,0,12,night,38,10
n014,0,13,night,41,10
n015,2,0,late,1,15
n015,2,1,late,4,15
n015,2,2,night,8,5
n015,2,3,night,11,15
n015,2,4,night,14,15
n015,2,5,night,17,15
n015,2,6,night,20,15
n015,2,7,night,23,15
n015,2,9,early,27,15
n015,2,10,early,30,15
n015,2,11,early,33,15
n015,2,12,late,37,15
n015,2,13,night,41,15
n016,1,0,early,0,12
n016,1,1,early,3,12
n016,1,2,late,7,12
n016,1,3,late,10,12
n016,1,4,night,14,12
n016,1,5,night,17,12
n016,1,7,early,21,12
n016,1,8,late,25,12
n016,1,9,late,28,12
n016,1,10,late,31,12
n016,1,11,late,34,12
n016,1,12,night,38,12
n017,2,0,early,0,15
n017,2,1,early,3,15
n017,2,2,early,6,15
n017,2,3,early,9,5
n017,2,4,early,12,15
n017,2,5,early,15,5
n017,2,6,early,18,15
n017,2,7,late,22,15
n017,2,9,early,27,15
n017,2,10,night,32,15
n017,2,12,late,37,5
n017,2,13,late,40,15
n018,2,0,early,0,15
n018,2,1,late,4,15
n018,2,2,night,8,15
n018,2,4,early,12,15
n018,2,6,early,18,15
n018,2,7,early,21,5
n018,2,8,early,24,15
n018,2,9,night,29,5
n018,2,11,early,33,15
n018,2,13,early,39,15
n019,1,0,early,0,12
n019,1,1,early,3,12
n019,1,2,late,7,12
n019,1,4,early,12,12
n019,1,6,early,18,12
n019,1,7,early,21,12
n019,1,8,early,24,12
n019,1,9,early,27,12
n019,1,10,late,31,12
n019,1,11,late,34,12
n019,1,12,late,37,12
n019,1,13,late,40,12
n020,2,1,early,3,15
n020,2,2,early,6,15
n020,2,3,early,9,5
n020,2,4,early,12,15
n020,2,5,early,15,15
n020,2,6,late,19,15
n020,2,7,late,22,15
n020,2,9,late,28,15
n020,2,10,late,31,15
n020,2,13,early,39,5
n021,0,0,early,0,10
n021,0,1,late,4,10
n021,0,3,early,9,10
n021,0,4,night,14,10
n021,0,6,early,18,10
n021,0,7,early,21,10
n021,0,8,night,26,10
n021,0,10,early,30,10
n021,0,11,late,34,10
n021,0,12,night,38,10
n022,2,0,early,0,5
n022,2,1,late,4,15
n022,2,3,early,9,15
n022,2,4,late,13,5
n022,2,6,early,18,5
n022,2,7,early,21,15
n022,2,8,early,24,15
n022,2,9,early,27,15
n022,2,10,late,31,15
n022,2,11,late,34,15
n022,2,12,night,38,15
n023,1,0,early,0,12
n023,1,1,night,5,12
n023,1,3,late,10,12
n023,1,4,late,13,12
n023,1,6,early,18,12
n023,1,7,night,23,12
n023,1,8,night,26,12
n023,1,9,night,29,12
n023,1,10,night,32,12
n023,1,12,late,37,12
n024,1,1,early,3,12
n024,1,2,late,7,12
n024,1,3,late,10,12
n024,1,4,night,14,12
n024,1,6,early,18,12
n024,1,7,early,21,12
n024,1,9,early,27,12
n024,1,10,night,32,12
n024,1,12,late,37,12
n024,1,13,late,40,12
n025,2,0,early,0,5
n025,2,2,late,7,5
n025,2,3,late,10,15
n025,2,4,late,13,15
n025,2,6,late,19,15
n025,2,8,early,24,5
n025,2,9,night,29,5
n025,2,11,late,34,15
n025,2,12,late,37,15
n025,2,13,late,40,15
n026,2,0,early,0,15
n026,2,2,early,6,15
n026,2,3,late,10,15
n026,2,5,early,15,15
n026,2,7,early,21,15
n026,2,8,early,24,15
n026,2,9,night,29,15
n026,2,11,late,34,15
n026,2,12,late,37,15
n027,0,1,late,4,10
n027,0,4,late,13,10
n027,0,6,late,19,10
n027,0,8,early,24,10
n027,0,10,early,30,10
n027,0,11,night,35,10
n027,0,13,early,39,10
n028,0,2,early,6,10
n028,0,4,late,13,10
n028,0,8,early,24,10
n028,0,10,early,30,10
n028,0,11,night,35,10
n028,0,13,early,39,10
n029,1,1,early,3,12
n029,1,2,late,7,12
n029,1,5,early,15,12
n029,1,8,early,24,12
n029,1,10,early,30,12
n029,1,11,night,35,12
n029,1,13,early,39,12
n030,2,1,early,3,15
n030,2,2,late,7,5
n030,2,5,early,15,15
n030,2,10,late,31,15
n030,2,12,late,37,5
n031,0,1,early,3,10
n031,0,2,late,7,10
n031,0,5,early,15,10
n031,0,13,early,39,10
n032,2,2,late,7,15
n032,2,5,early,15,5
n033,1,2,late,7,12
